PostDate,Content,Author,RelativeDate,Likes,Dislikes
6 days ago,lol, who bought the dip at $1.69. I did!,Haw,,14,0
6 days ago,,Rob,,7,0
6 days ago,,M,,5,0
6 days ago,Any good advice for this company?,Mees,,1,2
6 days ago,If this goes to $20, does it really matter if you bought 2 dollars or 1.9? Shut up and buy buy buy!,Tony,,15,0
6 days ago,GOOOOD MORNING USA! LETS SEE THIS EXPLODE! AMAZING NEWS,mike,,5,0
7 days ago,,Pino,,12,0
7 days ago,Companies like JP Morgan are very concerned about companies like Peak curving their pie.,Cdn Eastwood,,8,0
7 days ago,Hopefully it dips a little tomorrow looking to get in ASAP,Yo,,0,6
7 days ago,Oh man, glad I added last Friday, buy when people fear!! Great news on the horizon and bullish incoming!!!,Haw,,8,0
7 days ago,Might have to dump a bunch of cash into this tmr. Over $50 mil in sales this year, almost profitable, fintech industry that’s growing 25% annually to over $300billion in the next couple years..... and only a $200mil market cap for this company, not to mention a Nasdaq listing coming likely. This looks juicy,matthew,,22,1
7 days ago,Super power hour! Let’s goooo,Anonymous,,5,1
7 days ago,Tomorrow an other green day,Enthusiastic,,6,0
7 days ago,What do you guys think it's the triggers in this stock? How big risk is it to own Peak stocks?,Amalie,,1,0
7 days ago,Like I said last Thursday, new all time highs, no more resistance on the chart. This is free to go up...,Serge,,18,0
7 days ago,Great day for pkk. Should be even better tomorrow when us markets open up.,mike,,11,0
7 days ago,My favourite stock,Frank,,11,0
7 days ago,Bring this to 10$,20$ and more.,Vince,,10,0
7 days ago,Where’s Rick at now?,Tyler,,9,0
7 days ago,PKK in with UnionPay, UnionPay in with PayPal. :)https://www.businessinsider.com/paypal-unionpay-partner-to-boost-acceptance-2020-1,Eric,,8,0
7 days ago,Fellas this is your 10-100X stock right here. If you haven't done your research you really need to. This is a Fintech play in the worlds largest market for Fintech. this is not even the first inning for these guys.,L,,19,0
7 days ago,"This is without a doubt one of the most important agreements in the Company's history," commented Peak CEO Johnson Joseph. " ..... sleep well everyone ... double there revenue with this,dan,,19,1
7 days ago,I predict 2.20 today?,Enthusiastic,,5,0
7 days ago,Slowly going up with a good news,Enthusiastic,,5,0
7 days ago,This thing is an absolute beast! Today’s news means peak will potentially double it’s fee revenues. Now double that again when their data revenue begins. Then take a look at their Q3 revenue and how many businesses had access to their lending hub during that time, and then look at how many businesses have access to their lending hub now. Amazing.More,JLH,,8,0
7 days ago,My target price by EOY BEFORE this deal ranged from 7,30$ to 32$ with a median of 23,30$... Some say this latest deal could double revenus... I'll have to DD and revise my targets... Enjoy the ride!,Serge,,11,0
7 days ago,I read on another form that anyone selling a share for under $5 is crazy! I think it’s true and had a really good laugh. Enjoy a great week everyone.,Eric,,3,0
7 days ago,NO ONE SELL 🚀 LET IT FLY,Jerushan,,7,0
7 days ago,Rising fast and volume is up to! But just wait until Nasdaq. Man this is crazy!,Johnny,,5,0
7 days ago,boy i see this flying... can we 3m+ volume today 👀,Jerushan,,6,0
7 days ago,,M,,5,0
7 days ago,If anyone has done any DD they will understand that this is a massive announcement by far,Richard,,5,0
7 days ago,Peak Signs Agreement with China UnionPay Subsidiary to Implement Payment Processing and Fund Transfer Services to Cubeler Lending Hub Ecosystem,M,,14,1
7 days ago,Good morning PKK shareholders. Enjoy the good news. Montreal, Quebec--(Newsfile Corp. - January 18, 2021) - Peak Fintech Group Inc. (CSE: PKK) (OTCQX: PKKFF) ("Peak" or the "Company"), an innovative Fintech service provider to the Chinese commercial lending sector, today announced that it has signed an agreement with China UnionPay subsidiary, Rongbang Technology Ltd. ("Rongbang"), that will give the Company the ability to process payments, settle transactions and transfer funds between lending institutions, banks and the businesses that are part of its Lending Hub ecosystem.Highlights:Peak becomes a transaction aggregator partner for Rongbang and will now be able to control the flow of funds within the Lending Hub ecosystem from start to finish.Peak's clients will have virtual bank accounts within the Lending Hub ecosystem where they can hold cash balances and pay for products and services.Peak will have the ability to debit and credit its clients' real bank accounts held outside of Lending Hub, as well as offer new value-added services, such as escrow services.Any transaction involving the movement of funds will earn Peak a service fee, potentially doubling current transaction fees, earning new fees on loan disbursements and every loan repayment transaction.Peak will earn a 1.5% to 3.0% annual fee on the aggregate value of the funds held in its clients' virtual bank accounts.First transactions expected to be processed in Q2 2021.Rongbang (https://www.masget.com/) provides technology specifically designed to optimize the efficiency of the flow of capital between financial institutions, consumers and businesses operating in a variety of industries. Its "UnionPay Supply Chain Integrated Service Platform", developed in collaboration with China UnionPay (http://www.unionpayintl.com/en/), is used by some of the country's most popular B2B and B2C e-commerce marketplace operators. UnionPay is a State-owned entity and China's largest #$%$ electronic funds transfer network. It's also the only interbank network in China that links all the automatic teller machines (ATMs) of all banks throughout the country. According to Wikipedia, UnionPay is the largest card payment organization (debit and credit cards combined) in the world, ahead of Visa and Mastercard. With today's announced agreement, Peak will have control over the settlement and the transfer of funds of all transactions facilitated by its Lending Hub and Gold River platforms through direct API links to the UnionPay network.More,Eric,,34,4
8 days ago,A very strange stock a cult like share holder following should be higher but for some reason it is not but their always is a reason,George,,5,0
10 days ago,BIG news coming next week — block out the noise, do your own DD &amp; hold on for the ride.,Darth Vader,,18,0
10 days ago,Also, theCompany incurred a net loss of $1,857,471 for the nine-month period ended September 30, 2020 ($1,642,082 for 2019), it has an accumulated deficit of $26,096,500 as at September 30, 2020 ($23,623,950 as atDecember 31, 2019) and it has not yet generated positive cash flows from operations on a regular basis. Until that happens, the company will continue to assess its working capital needs and undertake whateverinitiative it deems necessary to ensure that it continues to be in a position to meet its financialobligations. These material uncertainties cast significant doubt regarding the Company’s ability to continue as a going conceMore,Whitey,,2,11
10 days ago,Millionaire-maker stock here. If you find this ticker today, congratulations you are going to be rich.,Phillip,,19,4
11 days ago,This stock is ready for all times highs. Can't wait for the NR next week!,Serge,,10,3
11 days ago,resistance hold strong at $1.50...seen this before. It will spike at the last 30 min,Haw,,4,3
11 days ago,Hey Pkk people I’m also hold fco.v gonna explode next week with pr release,Tony,,1,2
11 days ago,Would be a REALLY nice time to drop some good PR with all eyes on fintech,Beth,,3,0
11 days ago,Come on baby. Break $2 this week!,Anon,,3,0
11 days ago,BROKE 1.90,Tahir,,8,2
12 days ago,Hey guys check out mrs.v company with a market cap of 33m but it's revenues this year are 74m plus last year they were 20m and 2 years ago they only made 4m. They've increased revenues close to 10 times what they were 2 years ago but haven't seen a share price increase. they have new purchase orders they working on this year worth 180m from the us defense department with a order cap of 470m us dollars. Go check then out $0.17 a share,David,,11,1
12 days ago,Have had some great opportunities to increase my position. If everyone else is ready, let this pony run!,Cdn Eastwood,,5,1
12 days ago,https://twitter.com/wallstreetrprtr/status/1349521355310510083?s=21Interview next week fellow shareholders!!,George,,7,3
12 days ago,New Sedar filing. Prospectus. FFS, here we go again?,Mo Money,,1,1
12 days ago,I'm in.,Dirty Immigrant,,3,0
12 days ago,Nice close, I think we can pass 2 EOW,M,,5,0
12 days ago,I bought some yesterday. I was hoping to buy more today. It was a beautiful day,money0811,,2,0
12 days ago,Awesome day today! We beat the resistance. Now sky's the limit! Cant wait for Nasdaq listing.,Johnny,,9,1
12 days ago,up we go,Viro-german,,5,0
12 days ago,so if affirm fintech IPO is up by large, imagine when PKKFF gets listed on NASDAQ,Haw,,14,3
12 days ago,I'm happy we are green today with over 6% and holding. Any ideas why though? Organic growth or a false positive. I was going to short it today but don't see that happening now :),Johnathan,,1,4
12 days ago,I legit can’t stop buying this stock 😂,Robert,,7,1
12 days ago,,M,,6,0
12 days ago,Patience longs. This is still under the radar, but it is starting to get more attention. The size of the market, Peak's strategic position and the fact that they can scale, makes this a potentially very explosive stock. Hold to your shares! 2021 will be a great year for this stock. Easy double from here and potential for much much more. GLTA,Serge,,11,3
12 days ago,Hope everyone got some more shares on that dip this morning. Might be last chance.,Eric,,10,3
12 days ago,Ahh it looks like Rick took a nasty loss here recently. From the looks of it he started posted a few days after the price dropped from $1.65 and didn't bounce back up. Usually it takes them a few days of impatience. How do I know it's impatience? Because he keeps talking about 1000% gains overnight. Sign of an impatient person taking a very frustrating loss in a stock. It's so satisfying to see people like this forced into a prison of mental impotence knowing they could never make their money back in the stock that broke them emotionally. This stock broke him. That's why any gains in another stock will never fill the void of failure here. Is that about right, Rick? HeheheMore,Anonymous,,7,1
12 days ago,Rick sell everything you got bro and invest in your magic companies and leave us alone,alexcata,,4,1
12 days ago,WHY IM MAD CAUSE I OUT 7 GRAND HERE AND IN 2 WEEKS NOTHING CAUSE ITS A #$%$ JUST SEARCH THE CHINA BOY. HES THE CHINA SOPRANOS MAN,Rick,,0,5
12 days ago,BUYER BEWARE SCAM ALERT. LOOK AT MY POST LAST MONDAY. CLWD 7 grand made me a MILLIONAIRE FOOLS,Rick,,0,5
12 days ago,NO NOT KNEW AND I TOLD YOU ALL TO BUY CLWD &amp; FTFT LAST MONDAY AND MADE 1500% and 1000% in a week. The WHITE TRASH WHO CLAIMS THIS IS A SOLID COMPANY IS A SCAMMER. CHINA MAN CEO IS SELLING IFF HIS 300 million shares cause he deserves 300% profit from 50 chest warrant scheme. Listen but SIRC Or TRXC or even CLWD WILL MAKE YOU MORE THAN WHAT YOU LOST. THIS IS A PUMP AND DUMP AND THAT CANADIAN WALLSTREET DUDE IS A CRIMINAL. MY AI SOFTWARE IS over 90% accurate and his fave says it all. OTC THEIF CAUSE THIS AINT THE NASDAQ AND THIS COMPANY CANT BE COMPLIANT TILL END OS YEAR. SELL NOW BUY CLWD TRXC TSNP over loosing cash quickly cause this will be down to 50 cents buy the time you figure this out.More,Rick,,0,4
13 days ago,Heading to $2 USD.,Derek,,12,1
13 days ago,damn hopefully this is like IPA it went down down down then i woke up its effin 10$,ʇɹɐɯǝoɾ,,1,0
13 days ago,Looks like time has come to seriously consider selling my position in PKK by the end of Feb.,Mo Money,,1,12
13 days ago,warrant expiry term priced at $.50.  Should I wait to add more?,Haw,,1,2
13 days ago,Scam alert scam alert go with CKWD JUST LOOK AT THE YAHOO INFO. LEAVE THIS DUDE ALONE,Rick,,1,4
13 days ago,CLWD and now it’s ACTC but AACQ &amp; FUSE buy warrants and Escape this loser of a stock. CLWD if you listened to me made you over 500%. Stay with the winner and leave this loser alone,Rick,,1,2
13 days ago,When are warrants expiring?,Wildwest,,0,0
13 days ago,It #$%$ me off, a lot of insider trading below market price !!!! (buy shares at market price...set an example!!),René,,1,2
13 days ago,Honestly, I've held shares in this company for the past two quarters or so. All the guidance and promises of revenue only go so far. I will give PKK until after next ER and decide to dump or not. There have been many other opportunities and if a company can not show through its' share price that it can grow then it's time to move on IMO.,Mo Money,,6,5
13 days ago,thanks Rick because of your posts i bought 20 k shares,Viro-german,,4,0
13 days ago,Got more @ 1.71,M,,4,0
13 days ago,I always take my financial advice from a guy who swears and provides no actual facts on yahoo finance @Rick,alexcata,,2,0
13 days ago,Peak long investors be ready for a new investor deck and guidance for 2021. Both are expected out by the end of January and will be updated to reflect all the new partnerships that Peak has signed. The last guidance was for 40 million in Revenue in 2020, We expect 150 million plus for 2021. This will be a huge catalyst to drive the share price higher.,L,,7,2
13 days ago,This Rick guy likely suffers from mental health issues. Never listen to someone who speaks in all caps.,Branden,,4,0
13 days ago,JUST WATCH WONT GO OVER 1.40 CAUSE IT CANT SHORTY WINNING,Rick,,0,5
13 days ago,TRXC CHEK 2 more totally different plays with less risk than this #$%$,Rick,,0,4
13 days ago,WILL NEVER BE LISTED ON NASDAQ NEVER OTC #$%$ DONT BE FOOLED THIS AINT MOGO,Rick,,0,6
13 days ago,loser stock CLWD TSNP will blow away anything you think you will ever make. At least FTFT another #$%$ has patents ant i called both out on this page before RUN UP. BUYER BEWARE WITH PKKFF #$%$,Rick,,0,3
13 days ago,The Peak Facebook Investors group is excellent, fyi folks. Just google "Peak Fintech Investors Group",YWGenie,,4,0
14 days ago,What will happen to PKKFF when it starts listing on the Nasdaq?,HUY,,0,0
14 days ago,It seems that the way this company will meet the $4/share NASDAQ requirement is through a reverse stock split which is typically met with a big drop in share price after the split and market manipulation while institutional investors load up. What are your thoughts?,Beth,,0,4
14 days ago,anybody has invite to peak fintech discord?,Dare,,0,1
14 days ago,I literally can’t stop buying 😂,Robert,,2,0
14 days ago,locked and loaded,nico,,5,0
15 days ago,Do I want to buy in to PKKFF or PKK.CN?,Reed,,3,0
15 days ago,So, how does this work? I buy OTC.PKKFF and if they get listed, I will get the same share listed on Nasdaq or my OTC.PKKFF will be useless then?,Anonymous,,0,4
15 days ago,New to Peak. Saw it posted on another forum. Took a small position after doing some DD and going to see how this plays out.,pete,,13,3
16 days ago,Sleeping giant,Vince,,8,0
16 days ago,Good as always,Mathieu,,4,0
16 days ago,Currently there are no institutional investors. Currently there is very little activity on the Yahoo Message Board. Perhaps this will soon change.,TTOPP70,,6,1
16 days ago,Insider buys! The management is exercising their warrants. And they will not sell them. Jean, Johnson and Qiu are all buying!,Johnny,,17,2
16 days ago,Just saw a report of 3 filings on ceo.ca for Peak Fintech. Let’s just say things are looking very good for next week.,Eric,,9,1
16 days ago,YOU ALL CAN MUTE ME BUT NEW INVESTORS WILL HEED MY CAUTION. DONT BUY GOING TO 70 cents,Rick,,0,14
16 days ago,What a scam, cant break 1.40 cause its PUMP &amp; DUMP 100%. like i stated before a juice company done 500% this week and i gave you 2 CLWD &amp; FTFT and im gonna give you more next week like INVU IVFH TRXC but these ran parabolic BTSC BTCS.  we'll see what does better next week cause I'm better than the wolf,Rick,,1,9
17 days ago,Solid week. Chart look good. Fundamentals are great. Many catalysts coming. I am definitly holding on this one.,Serge,,7,0
17 days ago,When this goes onto the Nasdaq does the CSE stock change to the TSX or do our stocks all go to Nasdaq? Excited either way but would like some clarification if anyone knows.,Eric,,1,0
17 days ago,I've said it a few times!! This is the Queen of all Gems!! Now, who wants to be King??,Willy,,9,0
17 days ago,Solid week. Decent volume and a steady increase in share price. I’m curious to see what news drops next week prior to JJ’s interview with WSR.,JLH,,10,2
17 days ago,Seems stable here around 1.75 CAD and I like it. Fine consolidation before next take off! Very good sign. Bullish!,Johnny,,11,0
17 days ago,Still cant break 1.40,Rick,,0,4
17 days ago,Rick sounds like he shorted Tesla last year #muted,Darth Vader,,9,0
17 days ago,the China man owns too many shares. This will never run like FTFT or anything cause Fake News foer a losing company. see you under a dollar,Rick,,0,2
17 days ago,HEY IT CANT BREAK 1.40. BUY CLWD one thousand their would have made you 1000% this week. this company is great but not any time soon. They post FAKE NEWS,Rick,,0,2
17 days ago,Anyone listen to me yet and buy CLWD? you all missed FTFT for over 500% #$%$ anonymous loser,Rick,,0,1
17 days ago,put your money in INVU its a winner,Rick,,0,1
17 days ago,never gonna break 1.40,Rick,,0,1
17 days ago,Hey my stocks dont post news and take it doen. we call that pump and dump but isnt it all. such a slow mover so sloooooooooooooow,Rick,,0,1
17 days ago,FTFT look at me. Told you the morning of runuo. Yeah I'm better than the wallsteet reporter by far CLWD is next,Rick,,0,1
18 days ago,You can find this below on the CSE website.,George,,5,0
18 days ago,What is everyones prediction for when we start seeing some momentum of this stock moving ?,Mark,,1,0
