PostDate,Content,Author,RelativeDate,Likes,Dislikes
5 days ago,At the end of the month, Incitec Pivot announced its 832,000-ton-per-year Waggaman ammonia plant in Louisiana will be down for six to eight weeks following a hydrogen leak. The company confirmed on Feb. 25 following an investigation that a rupture had occurred in a section of pipe at the plant, resulting in the release of hydrogen.Ammonia could potentially see increased usage in the spring depending on its affordability compared to urea and UAN when peak spring season arrives, but it is likely prices will firm shortly due to Russian ammonia not being exported to the world market for the foreseeable future.More,richard,,6,0
5 days ago,I wanted to reduce my exposure to the energy sector while still realizing a good yield. I bought significantly into UAN only to find it trades closely to the price of crude. Is there a correlation there?,Daryl,,3,0
6 days ago,Oh those sweet distributions! Just received mine and am looking forward to the remaining year.,Andrew55,,0,0
7 days ago,Processed  my divy chas Schwab act 😀,richard,,6,0
7 days ago,If you knew you would receive a minimum of $30 per unit in distributions over the next 12 months and the unit price will be trading in the range of $200 and $300/unit....would you buy now? Exactly, it's a no-brainer... And, let's say it only pay's $25 in cash distributions because they used some money to expand production... Would you still buy now? Yes! And let's say it pays the high distribution but only reaches $160/Unit. Heck yes! I'm still long and still believe we'll hit $300 by summer. I own more units now than I did a year ago and will own more each quarter after cash distributions... This is not a Pump and Dump! It's my retirement...More,GoodTrade,,0,0
7 days ago,UAN is up 5.49% to 108.68,Yahoo Finance Insights,,0,0
9 days ago,I have a concern. Where did they get the funds to pay-off the $65M stub? I asked this question before the earnings announcement, and the speculation was that they monetized the carbon credits. Well, they didn't. Did they take the money from the Q1 cash flow? If they did, doesn't that suggest there may not be a distribution for Q1, or maybe a modest one? It's not without precedence. They have, on occasion, skipped paying a distribution in the past. Could they skip paying a distribution for Q1, and what will that do to the unit price?,jj,,0,0
9 days ago,Alright, time to compare dividend reinvestment prices!$110.518 for me.,dave169,,0,0
10 days ago,USDA to invest $250 million to support American-made fertilizerThe U.S. Department of Agriculture (USDA) today announced it will support additional fertilizer production for American farmers to address rising costs and spur competition. USDA will make available $250 million through a new grant program this summer to support independent, innovative and sustainable American fertilizer production to supply American farmers. Additionally, USDA will launch a public inquiry seeking information regarding seeds and agricultural inputs, fertilizer, and retail markets. The program will support fertilizer production that is:• &nbsp; &nbsp;Independent • &nbsp; &nbsp;Made in America • &nbsp; &nbsp;Innovative • &nbsp; &nbsp;Sustainable • &nbsp; &nbsp;Farmer-focused What they're saying: “Recent supply chain disruptions from the global pandemic to Putin’s unprovoked war against Ukraine have shown just how important it is to invest in this crucial link in the agricultural supply chain here at home,” said Agriculture Secretary Tom Vilsack, “In addition to the jobs, lower costs and more reliable supply, increased investment in the domestic fertilizer industry will help address climate change by reducing the greenhouse gas emissions associated with transportation, while also fostering more sustainable production methods and more precise application.”Details on the application process will be announced in the summer of 2022, with the first awards expected before the end of 2022. The comment period will be open for 60 days once the requests for information are published in the Federal Register, and upon which timMore,richard,,4,0
10 days ago,I liked this stock when very few knew about it,John,,3,0
10 days ago,UAN is down 4.97% to 104.10,Yahoo Finance Insights,,0,0
11 days ago,no doubt that there is someone selling huge between 105 to 111,Sam,,2,0
11 days ago,UAN volume seems to be settling down. This may be an indicator that the recent volatility is quenching from what I think might have been market makers having repositioned as best as they can knowing the next leg up will be building near term.,Gregory,,1,1
11 days ago,just started a position here. after comparing a few similar companies this one seems to be at best valuation. seems as the high prices of fertilizer May shock the country in the coming quarters,John Doe,,5,0
11 days ago,Pin me against the wall baby like the MMs pin the UAN stock,V,,4,0
11 days ago,UAN is up 5.08% to 112.48,Yahoo Finance Insights,,0,0
11 days ago,Many EU fertilizer companies are stopping or reducing fertilizer production due to the high natural gas costs.  "Yara is temporarily curtailing production at Ferrara in Italy and Le Havre in France, the Oslo-based company said on Wednesday. Output of ammonia and urea at its European facilities will be just 45% of capacity by the end of this week. The two plants produce 1 million tons of ammonia and 900,000 tons a year of urea between them.",John Badsey,,3,0
11 days ago,Russian fertilizer export ban in contextMar. 04, 2022 11:35 AM ETMOS, CF, UANBy: Nathan Allen, SA News Editor117 Comments￼CactuSoup/E+ via Getty Images		It was reported by IFX Friday that "Russia recommends fertilizer makers to halt exports."		Russia accounts for 23% of ammonia production globally, as well as 14% of urea and 21% of potash production, suggesting that a fertilizer export ban would further exacerbate already sky high fertilizer prices.		However, the full statement from the Russian trade ministry said, "the ministry had to recommend Russian producers temporarily suspend export shipments of Russian fertilizers until carriers resume rhythmic work and provide guarantees that Russian fertilizer exports will be completed in full."		The market may not be willing to take the Ministry's word at face value; however, the comments come on the back of major shipping groups suspending operations to and from Russia.		Importantly, Russia had already banned ammonium nitrate exports in an announcement February 2nd, whereby trade was to be postponed until April 2022.		European energy prices have pushed commodity feedstock costs higher, lifting global prices across the commodity complex; US fertilizer producers like CVR Partners (NYSE:UAN), CF Industries (NYSE:CF) and Mosaic (NYSE:MOS) stand to benefit from comparatively cheap feedstock costs and high fertilizer prices.		Fertilizer markets remain extremely tight; however, there is a path forward for Russian exporters, when and if shippers are able to load Russian volumes, and if the Ministry's statement Friday proves factual.More,richard,,5,0
12 days ago,ZIM Div $17 this Q,John Badsey,,1,0
13 days ago,The freaky MM's are working in our (LONGS) favor if we add as they drive it down. However, I'm almost out of cash until distribution day. Thinking of using margin.... so tempting! Thank about it, we have easily $35+ and up in cash distributions coming in the 4Q's. I've always dreamed of getting into these situations and catching the wave... I've been surfing this 100-foot wave and it just keeps on growing and there is no beach in sight. Radical Dude!,GoodTrade,,0,0
13 days ago,UAN is down 4.99% to 101.50,Yahoo Finance Insights,,0,0
14 days ago,We will see either a filing of large shareholder selling shares or huge increase in short interest. Carl Icahn just sold out of oxy could he have something to do with Uan. Doesn’t CVI own 1/3 of the stock?  Could they be selling?  Icahn is also selling HRI.,Mike,,1,0
14 days ago,Something really fishy is going on.This stock had around 25k daily volume up until a few months ago. That changed recently, and now we are seeing 10x more traffic. And with the current circumstances in play, the stock is suddenly trading sideways on this much volume, and even going down? That's just silly. It's either big sharks manipulating the price so they can get a better entry, or Market Maker is hedging something, I don't really know. But it doesn't make any sense. I ain't going nowhere though.,Nikola,,3,0
14 days ago,I would love to talk with the people that are selling, what’s ur thought process?,John,,2,0
14 days ago,Trully now - the #$%$ is going on with this price action? Not to sound like a classic yahoo finance board but seriously, #$%$,V,,4,0
14 days ago,UAN is up 5.83% to 116.57,Yahoo Finance Insights,,0,0
16 days ago,RussiaRussian fertilizer export ban in contextMar. 04, 2022 11:35 AM ETMOS, CF, UANBy: Nathan Allen, SA News Editor86 Comments￼CactuSoup/E+ via Getty Images		It was reported by IFX Friday that "Russia recommends fertilizer makers to halt exports."		Russia accounts for 23% of ammonia production globally, as well as 14% of urea and 21% of potash production, suggesting that a fertilizer export ban would further exacerbate already sky high fertilizer prices.		However, the full statement from the Russian trade ministry said, "the ministry had to recommend Russian producers temporarily suspend export shipments of Russian fertilizers until carriers resume rhythmic work and provide guarantees that Russian fertilizer exports will be completed in full."		The market may not be willing to take the Ministry's word at face value; however, the comments come on the back of major shipping groups suspending operations to and from Russia.		Importantly, Russia had already banned ammonium nitrate exports in an announcement February 2nd, whereby trade was to be postponed until April 2022.More,richard,,6,0
17 days ago,Will be interesting to see how much Goldman Sachs and Barclays have been selling this quarter. Can’t for the life of me figure out who is selling.  The fundamentals are the best they’ve been in the last 50 years.,Mike,,5,0
17 days ago,So, between China eliminating exports, Russian being sanctioned out of exports to most countries and Ukraine production taken offline, you have 43% of the worlds urea ammonium nitrate fertilizer production removed from export availability. UAN and anhydrous prices are going through the roof. UAN (the company) will most likely pay at least $30 in distributions this year with at least two more years after that, and people are selling the stock like mad these last two days. I don't get it. Volume should be drying up and price per share should be 130-140 by now. What am I missing?,halv,,8,0
17 days ago,does anyone know when the next earnings announcement date is?  I'm curious if it is before expiration of May 20th OptionsThanks,tony,,0,0
17 days ago,I did a premarket session buy this morning of UAN to test my theory that, being before the normal trading day, it will be considered as qualified for the distribution as it occurred before the formal trading session for ex-date determination. The premarket trade was at $106.75 which nearly reflects the distribution difference from yesterday’s close.,Gregory,,4,0
17 days ago,Why cant i see any comments on this board? Fix this thing yahoo,V,,0,0
18 days ago,Another day of really screwy price action. I wonder if 112 is the new 99 which was the new 77. And then there is the whacky thing where the price gets pushed down two or three dollars at the end of the day only to rebound as much on the first after-hours trade. I can't help but believe someone continues trying desperately to keep the price from going up too fast...so they can eventually put in a low-ball offer on the company but pitch it as a "fair offer".  Stock should be 130-140 a share by now.,halv,,5,0
18 days ago,Been doing some more reading on UBIT of MLP's in IRA's.Thanks for your comments from my last post.So, here is what I think will generally happen with UBIT if UAN goes from 115 to 215 in a year and pays out $40 per share in distributions...(maybe a dream?)  I think the $100 per share capital gain would be mostly tax-freesince capital gains in IRA's are not taxable (except for depreciation recapture at sale whichshould not be significant if UAN sold in a year).Probably most of the $40 per share distribution from UAN (hypothetical) would be taxable. The depreciation recapture at the sale would result in ordinaryUBIT tax. This is why I am suggesting most of the $40 dividend would be UBI as some of the initial $40 distribution would be shielded from tax by depreciation, but would then be taxed as UBI at sale in a year as depreciation recapture.My point is, if an MLP increases significantly in price in a year, not all of the capital gains and distributions would be taxed at up to 37%. Just sharing this as some of this logic also applies to UAN tax dynamics held outsidean IRA. One advantage of having securities in an IRA is that both short-term and long-term "net" capital gains are not taxable (as noted by another person).More,Richard,,3,1
18 days ago,Anyone want to take guess how the reset tomorrow will be taken by the market? The $5.23 that is for this quarter only My guess is that there isn’t any reset to speak of by the end of the day. I have a friend who wants to add at $100 and was hoping after the reset to be able to double his positionMore,jim,,2,0
19 days ago,The CME NOLA UAN futures page now shows UAN for Aug delivery at $555 per ton.  Up $150 today.,Geezer31,,6,0
19 days ago,I think the distribution capture squeeze is on. Tomorrow IThink is the last day to buy and earn that big fat dissy. I’m sticking by my prediction that UAN will see $115 sometime tomorrow!,Gregory,,3,0
19 days ago,When I saw UAN drop down briefly to the $104s yesterday I put an order in for $105 and it filled. I’m way past my normal diversification rule limit but this sweet gal has got me by my man berries!,Gregory,,3,0
19 days ago,UAN reached a 52 Week high at 112.24,Yahoo Finance Insights,,1,0
19 days ago,UAN is up 5.11% to 111.59,Yahoo Finance Insights,,2,0
19 days ago,No little pullback first thins this AM Chart and trading today is solidI can’t imagine why anyone would be a seller unless they are just taking money if the table because they have 2x-3x already and can’t see the potential hereMore,jim,,5,0
20 days ago,$90 x the june dist...ammonia in 23 down big from 22...imo bought mine forward...if im wrong i will insure my crop and not fertilize,gene,,0,0
20 days ago,Nothing in our way to $300+/Unit. With $30+ per unit (analysis say $40+) in cash distributions guaranteed this year, it's a no-brainer at $300+/Unit. Google it, read the data and projections. Watch the trend... and then map it over the 10-year chart...boomshakalaka! Then, watch corn.... watch corn's trend!... drop the mic! We are going to $300+/Unit folks, no if's about it.,GoodTrade,,0,0
21 days ago,Can’t believe this stock is not higher. The good news is the next earnings report is 60 days or so away.  Shortly after next earnings and dividend announcement highly probable in my opinion the stock will be trading north of $150. GLTA all longs.  Who in the heck is selling this right now?,Mike,,4,0
21 days ago,Back in 2010 to 2012 UAN was about 2/3rds the production capacity of what it is today (ie, it was smaller).  Today fertilizer prices are higher than they were in that earlier time period.  At that time, in 2012, UAN hit $280, and was regularly above $200.  So, since UAN today has larger production capacity and the thing that UAN sells today commands a higher price than it did in 2012, why is the UAN unit price only about half of what it was back then?  Lets face it, with Russia at war the price of ammonia and UAN IS NOT going down to 2019 levels any time soon.  The price of corn continues to rise, and that means farmers can pay the currently high prices for fertilizer and still make loads of money.  That means demand is strong, sales price is strong, profitability is strong, and UAN has larger production capacity than it did 10 years ago, so the unit price should be ABOVE the price it was ten years ago.  It's just logic.  Whatever, eventually the big time distributions coming our way will pull the price higher.More,Geezer31,,9,0
22 days ago,Looking this week to see some unit price ascent with the recently announced distribution lending a squeeze  - the ex date for that nice gat $5.24$ burger is Friday. My prediction is $115 by Thursday.,Gregory,,7,0
23 days ago,A question on UBIT in IRA's - have about $25,000 short-term gain on UAN in IRA's, but have not gottena distribution. Does anyone know if I would be better off selling UAN before div-ex date, and then buying back shares after div-ex date to avoid distributions? Read one way of avoiding UBIT on UAN is to own call options on UAN  and not the MLP.Is anyone else looking at a 37% tax on UAN gains in IRA's?If UAN goes to $200 per share, paying 37% still leaves a nice gain after tax.More,Richard,,2,0
24 days ago,UAN might be getting more daily trading volume as it appears Yahoo Finance has updated the forward Dissy yield - still they are only showing 10% instead of 20% which better reflects the metrics/vectors most representative of UAN’s forward prospects.,Gregory,,7,0
24 days ago,UAN is up 5.47% to 107.90,Yahoo Finance Insights,,2,0
24 days ago,FYI, Mosaic is doing an accelerated buyback through Goldman Sachs. I highly doubt that they would be doing there buyback this way unless they felt there stock was significantly undervalued based on future prospects.  Has to be a good sign for UAN.,Mike,,5,0
25 days ago,Fertilizer Prices Adds $128,000 in On-Farm Costs for 2022, Finds Texas A&amp;M Study,richard,,4,0
25 days ago,Good read from IBDEarnings Growth Keeps On TrekkingIn Q4, the fertilizer company posted 476% EPS growth. That marks three straight reports with rising EPS growth. Revenue growth climbed 109%, up from 82% in the prior quarter. That marks three quarters of rising growth.CVR Partners stock holds the No. 7 rank among its peers in the Chemicals-Agriculture industry group. CF Industries (CF), FMC (FMC) and ICL Group (ICL) are among the top 5 highly-rated stocks within the group.More,richard,,4,0
25 days ago,UAN is up 4.91% to 104.27,Yahoo Finance Insights,,0,0
25 days ago,Pre market UAN might be showing some purposeful upward price loading on very small volume on hopes of swinging out of the cheap units bought near close yesterday.,Gregory,,0,0
25 days ago,I understand the tax credit is due in the 2nd half of the year. roughly $35 M - so, more good news down the road.  Looks like the $65 note was paid off from cash flow.,tony,,1,1
25 days ago,Ukraine accounts for 12-14% of global wheat and corn exports. Wheat and corn prices about to skyrocket! Natural gas as well, and UAN uses cheaper petcoke to produce ammonia as a strategic advantage. Fertilizer inventories of farmers are low and they cant afford not to buy and miss out on sky high wheat and corn prices. Russia sanctions will push the prices high even longer, as they wont be dropped any time soon. Buckle up, we about to fly,V,,7,0
26 days ago,Any idea of 45Q tax credit size and when, mentioned as a reason to retire notes.,Dennis,,0,0
26 days ago,I guess the notion of a small military event in Eastern Europe means that CVR partners will lose revenue with American farmers?Any reason to short the market will do.,markfarmer,,1,0
26 days ago,UAN really should buy back some of their units rather than repurchase 9.25% debt.  Their units are going to yield North of 20% in 2022, it's a better investment for them than the 9.25% debt.  But there's probably something about being a partnership that makes unit repurchase less appealing than it is for C-Corporations, but I don't know what that is.  What would you guys rather buy today - UAN units about to pay phat distributions, or UAN debt expected to pay 9.25% over the course of one year?  The units are a much better purchase than the debt if you ask me.,Geezer31,,4,0
27 days ago,Stupid question, but they are getting $700+ per ton for ammonia sales, and ~$350 for UAN, yet convert most ammonia to UAN.  Why not just sell ammonia?,Ken C,,3,0
27 days ago,UAN is up 4.98% to 104.99,Yahoo Finance Insights,,1,0
27 days ago,Here's an interesting point.  Q4 net income was $61m.  That's about $250m annual net income run rate.  The outlook for 2022 is an improvement over Q4 2021 results, so the annual net income will likely be above $250m.  The market cap of UAN is only $1.1 billion, so the forward 2022 PE is only about 4x.  UAN is really really inexpensive stock as long as fertilizer prices stay up where they are.  Hooray for us!,Geezer31,,12,0
27 days ago,Nobody running for the door... So, that tells me I'm in good company. I have buys in if it dips, but only selling some above $200. I want the cash distributions. And, I think many others will want them to.... let's see?,GoodTrade,,0,0
27 days ago,further info:2020 produced 220K of amonia; 2021 produced 197K2020 produced 335K of UAN: 2021 produced 288KMore,Kevin,,0,0
27 days ago,Have not listened to the meetings - I thought management had postponed maintenance, but i read theat utilization (appeared low) - was 90% due to Dec maint (as well as a couple million of expenses)  - did I see that correctly?,Kevin,,0,0
27 days ago,Honestly i thought of selling after the dividend date, but that earnings call was strong. They said they already have strong numbers for q1, their primary goal now is distribution of cash to unit owners, the savings on debt alone is 26 million, and the prices of UAN will stay as strong with catalists for being even higher! The distributions i the next two quarters i expect to be only higher than for q4 2021, and this would make the income from dividends alone a really good holding through the interest rate hiking environment. The pricing power is there, supply of UAN in north america is only getting tighter, and all in all this is a little beast of a company i accidentally found. Im actually optimistic, which is not common at all for me. Im staying until the next divvy at least.More,V,,10,0
27 days ago,UAN $26 million per yr  by paying off loan,richard,,1,1
27 days ago,From 2/22 News ReleaseQ4 realized pricesAmmonia $745 per tonUAN $267 per ton---------------------Market price Q4 Ammonia $1,090 to $1,199UAN $583--------------------The company always has a lag in selling at the current market price.If Q1 sales at Q4 market prices noted above,Q1 distribution could be in the $15 range.Just bought more UAN stock today.Seems like a reasonable bet for a much higher stock priceMore,Richard,,12,0
27 days ago,Door Dash was up 20 percent on a smaller than expected loss. UAN with this news will probably close down for the day if the trend continues. I guess the potential for a 20 percent yield doesn’t matter. This is a scary market, all the tried and true metrics don’t seem to matter anymore.,Dennis,,2,1
27 days ago,I normally stay away from pre/post market trading but UAN today is an exception. I bought more at $101,Gregory,,5,0
27 days ago,Fabulous UAN news Hooray!!,richard,,5,0
27 days ago,So to get the distribution i need to hold at least until March 8th correct?,V,,4,0
27 days ago,Now that the 4Q Distribution Derby is over (Tim Feld winner). And since todays report marks March 7th as the ex date for that fat $5.24 distribution please submit your unit price predictions come March 6th so we can see who the winner will be for the first Q1-2022 Dissy Squeeze Derby 🐎.,Gregory,,3,1
27 days ago,Sorry, typo, bought first shares on IPO in 2011. Out in 2015 back in 2019. Glad to see distribution today, hope we have many many more. Make up for the zero years.,Dennis,,0,1
27 days ago,$5.24 distribution!!! Score!!!,dave169,,3,0
27 days ago,I declare Tim Feld the winner of the 4Q 2021 Dissy Prediction Derby 🐎 !!,Gregory,,1,0
27 days ago,Dividend of $5.24 declared,tony,,3,0
29 days ago,Yes. I’ve owned a sizable amount of UAN since 2009. Been in and out 2 or 3 times.,Dennis,,2,0
29 days ago,What does everybody guess for the distribution?  My guess $5.83,Tim Feld,,2,0
last month,Barclays had a significant decrease in number of shares held. Reduced from 910,000 to 621,000. Still significant, Goldman owns over a million shares.,Dennis,,0,0
last month,Richard, thanks for that Barclays sc23g filing news - because of it I bought more UAN just now @$98.25.It’s just so cheap considering all the jet stream tailwinds behinds us.,Gregory,,2,0
last month,UAN Sc13g reporting Schedule 13GFiled by:BARCLAYS PLCTotal Shares:621,064Subject Company:CVR PARTNERS LP - View Complete Ownership History BacktestFiled as of Date:02/11/2022Event Date:12/31/2021Overall % Ownership:5.81Reporting PersonsNameSoleVoting PowerSharedVoting PowerSoleDispositive PowerSharedDispositive PowerAggregateAmount OwnedPercentof classBarclays PLC621,0540621,0540621,0645.81%Barclays Bank PLC621,0540621,054More,richard,,0,0
last month,This baby gonna give a nice handsome distribution here shortly.........  I cant wait!,Brubeans,,2,0
last month,Friday is last day to buy uan stockMarkets closed Monday,richard,,3,0
last month,Are you feeling it? A breakout to the $150 range. Hang on to your units...! We have more than enough support for sustainable $300/unit+ trading,GoodTrade,,0,0
