PostDate,Content,Author,RelativeDate,Likes,Dislikes
6 months ago,On a consolidated basis, the total combined revenue of EarthRenew and Replenish for period of January to December 2021 was $15.1 million. Consolidated results since closing of the acquisition of Replenish on May 1, 2021 is $12.2 million in revenue.With the commissioning, EarthRenew is forecasting growth in revenues from fertilizer to be in excess of $24 million for 2022 (71% growth).https://ca.finance.yahoo.com/news/earthrenew-announces-2021-revenue-230900585.htmlMore,Lynn,,5,1
6 months ago,"Canada is preparing to roll out a tax credit for investments in carbon capture, a key step to reduce greenhouse-gas emissions from its oil sands and will soon outline its 2030 goals for pollution cuts. "https://twitter.com/MadHodor/status/1483252606210396160,Lynn,,5,0
7 months ago,The day has finally arrived.The bottom has been made and the run to +1$ will start at this level. My TA:https://twitter.com/MadHodor/status/1482119584912130060More,MadHodor,,6,1
7 months ago,Finally, some news!!!!!,burton,,2,1
7 months ago,still holding here, has anyone else added?,Adam,,3,0
7 months ago,Have had this stock for the past 18 months all seems very quiet any news coming out ? I’m down 50% but still have high hopes and love the concept of tuning waste to a product and generating power at the same time , what’s not to like , they just need to make it work and turn a profit.,stephen,,4,0
8 months ago,From recent update "With such strong demand, it will be our challenge to keep up with demand this season – we have grown our sales targets for this year and have a backlog to prime sales for Spring 2022, creating a solid financial foundation for growth in the coming year.",Adrian,,6,2
8 months ago,for you guys getting worked up they did provide a shareholder update on nov 24, go to their site and click on news,Adrian,,0,1
8 months ago,re-entering in the low .10s,Steve,,1,0
8 months ago,google "Fertilizer shortage may lead to spring scramble on North America's farms" I think ERTH will do just fine :),Adrian,,3,1
8 months ago,Feeling optimistic with the long term potential here.,burton,,4,0
8 months ago,still no news from this mgmt.  Gonna bail on this loser and take the tax write-off.  Too bad, another great idea ruined by incompetent greedy officers.,bills,,1,1
8 months ago,fin's for 2020?  what about the last qtr?  Anyone home at Earthrenew???  Someone please remind mgmt they have what are sometimes called "shareholders", or "investors".  maybe they are too busy re-decorating their new offices.,bills,,1,0
8 months ago,Yeah wow. Where are the fins?,Trevor,,1,10
8 months ago,AGM announcement..... Okay.  Now, how about some more details about operations, progress, revenue....,burton,,1,1
9 months ago,becoming disappointed in mgmt.  Their ability to execute business plan and lack of transparency is concerning.  seem to be more involved with compensating themselves than keeping investors informed.  the level of stock dumping at these prices could be a bad indicator.  I strongly believe in their concepts, but not their execution.  made inquiry regarding qtrly results release date, but no response.,bills,,2,0
9 months ago,their growth projections look great.  75% for next year, then over 400% for the following year.  with the growth of organic farming exceeding 20% annually, they should be well positioned.,bills,,3,0
9 months ago,I would like to see an update on the progress of their projects.,bills,,3,0
11 months ago,No clue why news was only released on their website but its great news for replenish indicating more organic growth revenues will come in  for replenish. I can't post it here but check their website out.,Adrian,,3,0
11 months ago,Volume over 470000?!  Any news on their research studies, field trials, Replenish would be welcome....,burton,,0,0
11 months ago,Holding 50,000 shares at 0.22. Not selling till 2.00 minimum this will begin to explode next year.,Jack,,0,0
11 months ago,So I looked at an old financial that ended june 30,2019 and apparently there were a bunch of options expiring around this time.  4million exercisable @ 0.25-expires july 18,2021, and 1.25million @0.14 - expires aug 22, 2021 that likely contributing to the selling pressure lately.,Adrian,,2,0
11 months ago,Pretty decent growth here. I'm holding long and adding.,Naveed,,2,0
11 months ago,I checked the insider INK page on May28 and I believe the seller was from an insider who held 10% of the float at one point as he was included in the insider list  with 3.77m common share only to disappear the next , indicating that he fell below the 10% threshold from selling.  Since july 16 anon has sold 2.7 since then. The seller is likely Stan Bharti founder of ForbesManhatten which holds a portfolio of other companies. The selling may be related to the financing that was announced today on another company called MEDV (stay away), which is expected to close on aug 27, so I hope i'm right in believing that the selling should stop once this pp with medv closes. Overall I am glad that the number of shares he holds is getting less. He still does have options at 0.25, which expired july17 , but not entirely sure on his warrants, likely above 0.3.More,Adrian,,1,0
11 months ago,Loaded here stupid cheap,Jack,,0,0
11 months ago,There is a theory that the relentless selling at 0.25 is related to the debt settlement of 2.2 million shares. So far Anon has sold 1.5 million down here, so let that be a testament of how much demand there is at these levels. If this theory is true then its only a matter of time when SP starts running,Adrian,,2,0
last year,Ceo excercised his warrants at 0.45 and picked up more shares at 0.35! incredible!,Adrian,,2,0
last year,Their annual revenue is currently on track to exceed the current market cap of $13.1 M.   Insane value under .25.  At some point this is going to correct itself,Matt,,2,0
last year,Grab every share .25 or lower it's clear some one is trying to keep this down. Those walls at .25 keeps regenerating!,Adrian,,0,0
last year,Wow, the quality of that debt is great! 3.2m for expansion ."amounts drawn on the main facility bear interest at a rate of 3.52% per annum, while the inventory loan rate is 2.875% per annum. ",Adrian,,1,0
last year,This heat wave that we have been having in  June and This month will give good profits in the power generation side.  A good advantage of multiple revenue streams.,BroReal_frOst,,3,0
last year,Any upcoming catalysts?,Lee,,0,0
last year,finally a positive move and nice volume.  hopefully the fert sales gives the sp a boost and they resolve temporary delays with permits.,bills,,3,0
last year,Hi, new here. How's everyone doing? Are there any upcoming catalysts to be aware of? Is this a good stock?,Tian,,1,0
last year,which county did this occurr?,bills,,0,0
last year,Don't count on the manure cooking process to start anytime-County development permit denied &amp; they looked so bad at yesterday's Provincial appeal hearing. When denied by the Province they must wait 6 months to re-apply. They haven't even tried to apply for Environmental approval yet &amp; all affected landowners in the area will fight again &amp; win again. Small time power generation is all they will ever be in this County.,Andrea,,0,0
last year,What a mess with this stock,Pedro,,2,0
last year,Hoping by Q2 we see a bit of a breakout, given all the news lately this could hit a 50m valuation in a hurry,Adam,,6,0
last year,only 1k shares traded yesterday?,bills,,0,0
last year,Big news JUST CAME OUT  BE READY FOR BIG DAY GUYS,Vick,,8,0
last year,Crypto deal, check!. Replenish deal, check! Next up the Colorado deal!,BroReal_frOst,,3,0
last year,I had a look at their investors presentation from March. With the acquisition of 'Replenish' they predict a revenue of 9.9million in 2021, 10.5 million in 2022 and 11.7 million in 2023. On top of that they expect earnings between 4.4 and 6.6 million from their stand alone facility. These are the revenues from their main product (organic fertilizer). Earnings from their electricity generation is expected to be 1.3 million for 2021. This means a revenue around 16 million in 2021 and going up for the years after that. Their market cap is 16.7 million at the moment. This would mean they almost have their market cap in earnings of 1 year! Compare this to other countries: e.g. Apple would need more than 7 years to get their market cap in earnings. Very bullish about this one... Volume will go up once more people get to know the company!More,niels,,0,0
last year,This company is providing electricity to a cryptocurrency miner. So this part of the business is profitable.   It has a "greening effect " on the crypto mining, however you want to look at that.At least the electricity is coming from a renewable resource.,jay f,,3,0
last year,Anyone hear yet who the cryptominer is that they signed the agreement with in April?,Keith,,2,0
last year,I just came across an interview about ERTH on the Equity Guru site....some good puns about manure....This look very promising indeed.More,jay f,,0,0
last year,just bought in.these guys produce something even vertical farming will require and unless they've figured out how to grow food without high quality soil these guys aren't going out of business soon.turning $#&amp;- into product for sale and then selling the methane by-product as energy to crypto mining companies is just a bonus.glta!More,Naveed,,1,0
last year,Is anyone home?,Nick,,2,0
last year,Did anyone participate in the virtual meeting? Any good questions asked/answered?,BroReal_frOst,,0,0
last year,this has good potential, added 5000 shares,Kp,,1,0
last year,I’m accumulating little by little... not yet bullish but I see it going up later in the year.,ron,,0,0
last year,Going to $10 fast watch,Vick,,6,1
last year,good News: https://thedeepdive.ca/earth-renew-strong-topline-growth-slated-for-2021-the-daily-dive/,koffie?,,5,0
2 years ago,What does ERTH do?,Sam,,1,0
2 years ago,I have the feeling good times are coming for earthrenew soon. This company ticks so many boxes for green/ethical investing! Now with the Democrats in full control, they just have to demonstrate that they have a path to profitability and scale-up asap.,koffie?,,0,0
2 years ago,does anyone know what is behind the current surge?,koffie?,,1,0
2 years ago,$10 STOCK WITHIN 3-5 YEARS.,Lynn,,5,0
2 years ago,Good to see news out.  Wish they had put some numbers with the sale of the fertilizer.  It's a good sign tho.  Keep it up!!!  Welcome Kerri!,EllisWyatt,,1,0
2 years ago,I like the progress update.  Still moving in the right direction.  Would like news on experimental results and the SW US operation prospects.  Rooting for this company!,EllisWyatt,,0,0
2 years ago,waiting for us and canada fertilizer plant to go into production, hopefully this stock will graduate to OTCQX and then NYSE and or Nasdaq.. GOING GREEN BIG !!,Brian,,0,0
2 years ago,I went through the investor presentation on their website and it looks like they've got a well-structured plan in place over the next year.  Lots of milestones to meet but on track so far.,Peter,,2,0
2 years ago,This one is just going to take a while to play out, plain and simple.   We are looking at more of a 2021-2022 story for any results I think.  The test results look good and they have a solid plan, but it is going to take time for them to build the equipment to scale for any meaningful revenue.  I just hope they don't fall into the trap of other companies in this space and move too slowly to take advantage of the market before either a paradigm shift, stronger/faster competitor, or recession comes along.   I was in a company called Intrepid Natural Resources back in 2006-2007 that was building out biogas anaerobic digestors in Idaho at dairies.  They used the manure and waste dairy product to create biogas for sale into the grid, took the water stream from the manure to use for irrigation, and the solids were converted to bio peatmoss for nurseries and other horticultural use.  Amazing company, sky high natural gas prices supporting the momentum.  But they moved too slowly to capture the market.  Natural gas prices collapses, the recession hit, and fracking led to a paradigm shift that ruined the market for years.  Now, big utilities are the ones controlling the space through renewal methane projects (look to Duke energy and others around pig/chicken manure usage).  They need to make sure they are moving quickly enough to get a recurring revenue stream that ensures survivability, but slowly enough to not overspend on projects and overreach.  I just hope they can find and maintain that balance. -DanMore,DanH,,7,0
2 years ago,So preliminary results look good, looks like they will partner w/ the large US feedlot.  That, of course, will bring in more revenue but, more importantly, should open the doors for more deals in the US.  I think this is just the start for this innovative company.,Peter,,4,0
2 years ago,Is anyone aware of the huge discrepancy b/t the Canadian stock market price of EarthRenew (ERTH.CN) and the US market price (VVIVF).  It is currently trading at 0.295 as ERTH.CN  and 0.18 as VVIVF.  Taking into account the dollar exchange, it is trading at a 22% discount to the Canadian price (which is the true representation of the company).,Peter,,0,0
2 years ago,why is this halted/not trading,tanveer,,0,0
2 years ago,I was just able to put through a purchase order under symbol VVIVF.  Little known early change I guess, since Yahoo financial still listing Earthrenew as VVIVD.,George,,0,0
2 years ago,They no longer recognize the symbol VVIVD on TD Ameritrade.  Anyone knows what's up?,George,,0,0
2 years ago,I have placed limit orders at/around the current price for the past 3 days w/out any luck.  Is this an issue unique to VVIVD or are there just too few shares trading hands?,Peter,,0,0
2 years ago,See ya at $20 in 2 years,Jack,,0,0
2 years ago,,George,,0,0
2 years ago,Started to recently watch this stock. What are people’s thoughts of any on the future potential of it??,John,,3,0
2 years ago,erth.cn the canadian board is active,Philip,,1,0
2 years ago,Their vision is amazing. Hope to see it all come together.,Maurice,,2,0
3 years ago,With Bill Gates and Elon on board this can't lose!,MonkaS,,1,0
3 years ago,Will this stock ever move up?,ANTHONY,,0,1
3 years ago,Seems to be gaining momentum. Back to .05 then set a new high possible.,EasyLiving,,2,0
3 years ago,I'm thinking this could do well.,EasyLiving,,4,0
