PostDate,Content,Author,RelativeDate,Likes,Dislikes
2 months ago,https://www.cnbc.com/2021/10/31/biden-calls-on-g-20-to-help-address-global-supply-chain-issues.html?__source=iosappshare%7Ccom.apple.UIKit.activity.Message,Steven,,2,2
2 months ago,Posted on Twitter by AllStreetsWolf 😎"6 page cover story on CEO Tim Harvie with a thorough synopsis of who &amp; what TrackX has to offer as a "Logistics Solution Provider to Watch in 2021" by Coverage industry magazine."https://twitter.com/AllStreetsWolf/status/1453796847647170571?s=20More,Crusader,,6,1
3 months ago,5x,J,,3,1
3 months ago,My brain does not comprehend why this is a us$10 mill. market cap company...,Peter,,2,4
3 months ago,Many people are seeking for stability in this unstable crypto space and even the stock market, A lot of people are wondering if now is a good time to buy because of where the price is at right now. I'd say it's wrong to just sit back hold and wait maybe incur some losses along the line, that's a wrong mindset for an investor because as an investor finding ways to always increase and stack up more coins thereby making profits should be the way of life that being said, the market is still majorly about BTC at the moment and I'll advise current investors and newbies to take advantage of the Mr. Brian's copy Trading platform, a platform that handles people who lack understanding on how to maneuver the crypto space and stock market, to help them recover loss from the crash and also accumulate more positive returns, with this platform i went from having $7000 worth of btc to $87000 worth of btc in just 9 weeks.        If you are interested in getting started, just send Brian a message on  What*sapp&gt;&gt;&gt;&gt;&gt; +1 (302) 303-2589 or Tel**e**gram @Brian_FX3More,Jerry,,4,1
3 months ago,And now even Elon Musk tweeting about supply shortages!https://twitter.com/elonmusk/status/1452825101972525060?s=21,Steven,,1,0
3 months ago,They should come out with some sort of press release saying they can "keep track of inventory of cryptocoins".  then watch and see what happens.,Anonymous,,2,0
3 months ago,,J,,0,0
3 months ago,Copied from TrackX Investors Deck   TrackX generated significant results for G.E. within months:▪ 25% improvement in shunt driver productivity▪ Improvements in trailer dwell time and inbound carrier appointment scheduling▪ Improved supply chain velocity▪ Increased load visibility▪ Reduction in overall labor"The support from the TrackX team to launch and stabilize the G.E. Appliance Park operations was phenomenal." — Senior Transfer Operations ManagerMore,Crusader,,9,1
3 months ago,https://discord.gg/pvECT44bGU,brittany chloe,,1,1
3 months ago,MIT’s ‘Beer Game’ Shows Humans Are Weakest Link in Supply Chainshttps://www.bloomberg.com/news/articles/2021-10-07/beer-distribution-game-mit-sloan-students-learn-about-supply-chain?utm_source=twitter&amp;utm_medium=social&amp;cmpid=socialflow-twitter-businessweek&amp;utm_campaign=socialflow-organic&amp;utm_content=businessweek,Crusader,,2,1
3 months ago,"By request we have created a Twitter account to increase engagement with our investors new &amp; old. Please follow" 😎 see link in Post Below !!!More,Crusader,,1,0
3 months ago,https://twitter.com/TrackX_TKX/status/1450470494969413640?s=20,Crusader,,0,0
3 months ago,,Scottie,,8,2
3 months ago,https://on.mktw.net/3DZKsDZ,Steven,,0,0
3 months ago,Everyone. Think, volume was 800k today compare that to recent days. Not nearly what we need but going in the right direction. Gonna take awhile.,Kevin,,2,0
3 months ago,With a good news, I want $TKX.V go beyond 0.12 cents. I think this stock is cursed to stuck in the range from 0.08 to 0.012,Hungry investor,,2,1
3 months ago,TKX.V knocking another one out of the park…… GLTA,james,,0,0
3 months ago,https://ceo.ca/@nasdaq/do-good-foods-selects-trackx-to-improve-efficiency,Steven,,0,0
3 months ago,Just found out about this company. Going to do my DD today. Any interesting link that may explain what's about?,Marc,,0,0
3 months ago,quartely revenue less than 1 million. This company is total fluff. .06 coming soon,VICKY,,1,11
3 months ago,One of TrackX’s core strategies is “Land &amp; Expand. Once they land a large corporate enterprise client they have 5-10x expansion potential from the initial implementation.,Dustin,,13,0
3 months ago,The Fortune 500 insurance company is Geico.https://twitter.com/allstreetswolf/status/1446832327670308871?s=21,Steven,,0,0
3 months ago,The expanded relationship with Polaris was big news but let’s not forget the largest brewery in the world (AB INBEV) is a client. There may be room for expansion on that front and if it comes, the revenue increase could be of immense proportions.,Steven,,0,0
3 months ago,Anyone have any insight into how much customer churn TrackX experiences on their platform?,CL,,2,0
3 months ago,TrackX is working with FourKites on joint sales and marketing opportunities in which FourKites will integrate with the TrackX platform to provide additional visibility to returnable assets and inventory movements beyond the truck and trailer and into manufacturing, distribution and warehouse facilities.FourKites tracks over 1 million shipments daily &amp; 1 billion events monthly. Over 500 of the world’s largest brands including 9 of the top 10 consumer packaged goods use FourKites in their logistics and transportation workflow as well as a network of over 450,000 couriers.,Steven,,0,0
3 months ago,I only recently heard the news that TrackX Holdings' ($TKX $TKX.v $TKXHF) expanded relationship with a US Fortune 500 insurance company!Highlights include:- The client has the highest revenues of any insurance company in the US - Completed enterprise-wide upgrade of TrackX Asset Mgmt solution across 20 facilities - System of record for nearly 200,000 IT assets - Consolidates 19 disparate server systems to a cloud environment- Client Projects 75% annual reduction in IT asset mgmt costs I also found this 'Meet TrackX' video promo that I wanted to share! It's a great quick elevator pitch of the company that I'd recommend checking out!https://www.youtube.com/watch?v=SRhZ-PIUFhI&amp;ab_channel=TrackXIncMore,Waves,,9,1
3 months ago,https://discord.gg/pvECT44bGU,james erving,,0,0
3 months ago,This baby has been seeing movement in Europe. This stock is being watched from lots of places.,Pierre-Marc,,0,0
3 months ago,Being sited and extended as a Fortune 500 insurance company service provider is no small feat!, this little company is quietly saving insurance companies , Automotive and parts distributors millions of dollars  streamlining and keeping track of their inventory, all this will soon catch up to TKX.V and it’s investors.   GLTA!,james,,10,1
3 months ago,https://www.techrepublic.com/article/global-supply-chain-issues-will-impact-the-holiday-shopping-season/,Steven,,0,1
3 months ago,Why does this garbage keep dropping ?,Peter,,1,12
3 months ago,Just keeping r rolling down the TrackX, soon companies and investors are gonna realize the importance of this tiny little company. As we’ve fought thru a Global pandemic and are now merging out the other side. Companies are faced with a huge backlog and shortage of material. Not only that but thousands and thousands of drivers and personnel have all been lost. We are now faced with a supply shortage, due to the pandemic everything was shutdown or brought to a standstill. Now with  vaccines out and we’ll over half the population that’s been vaccinated and the loosening up on restrictions, the economy is now bursting at the seams. Plains, Trains and Automobiles, Company’s and Businesses ( The Supply Chain) can not keep up to the demand. To make matters worse there’s now a transportation shortage with a backlog as well. Much of the workforce was lost due to layoffs, sickness,bankruptcy and changes to vocation. Now more than ever before the importance of knowing what, when and where your inventory is at all times has become extremely important for companies and for customers as well. From a companies standpoint knowing where to find materials and keeping track of inventory are all so very crucial. TKX.V is just an $.08 cent a share teeny tiny little company with a  technology that helps with all that. Companies, suppliers, transportation and their customers can all be connected with one another. This is why Polaris and one of the biggest online used transportation companies has just hooked up with TackX and this is why I see this as an early Opportunity to invest into this little company before it really catches on. TKX.V gives companies and their consumers a valuable tool that allows them to Track, Trace and place a product….”In real time”, where it needs to be, thus it’s crucial right now to stay on top of things. GLTA!More,james,,0,0
3 months ago,https://www.globenewswire.com/news-release/2021/09/29/2305212/0/en/TrackX-Extends-Partnership-with-Fortune-500-Insurance-Company.html,Steven,,6,0
4 months ago,With all this good news , what’s a realistic share price when it gets rolling,Beau,,6,0
4 months ago,Fortune 500 company.. say what...https://ca.finance.yahoo.com/news/trackx-extends-partnership-fortune-500-110000813.html,Scott,,0,0
4 months ago,It appears that something is terribly wrong here.there are probably three or four companies in the entire Western hemisphere that have a market cap of 8.3 million...,Peter,,3,1
4 months ago,With the global supply context clearly set, I am extremely bullish on the Supply Chain SAAS, TrackX, they have been extremely productive being perfectly positioned to capitalize on the global urgency. They have an impressive roster of supported clients including  Polaris, Carvana, Pepsico, Penski, Tyson, GE, and several others - all of which is very impressive for a $12 million market cap.,Mike,,7,0
4 months ago,A good, well argumented bear thesis is always welcome. Anyone?,Steven,,0,0
4 months ago,Just found out about $TKX's recent announcement and I'm hyped about it!$TKX announced the expansion of their long-standing partnership with Polaris Inc as Polaris committed to using its technology platform as its corporate vehicle inventory system of record.- Significant expansion of their partnership and demonstrates the return on investment that $TKX delivers to Polaris. - $TKX's visibility is massively expanded by this commitment as their analytics software will be integrated with Polaris' core date warehouse. - Gives Polaris a central source of vehicle inventory information, allowing a reduction of delivery times, mitigated losses and logistic cost savings$TKX is super affordable for a stock with such a high-value propositionhttps://www.globenewswire.com/news-release/2021/09/20/2299634/0/en/Global-Powersports-leader-selects-TrackX-as-its-company-wide-vehicle-inventory-management-solution.htmlMore,Waves,,5,2
4 months ago,Bids are stacked, and they're trying desperately to keep this beast down and dormant,Nomen Nescio,,0,0
4 months ago,TKX.V doing excellent job. POLARIS gave them a big deal by all the vehicles inventory. That means TKX.V is doing good job. I hope Amazon will come on board 🙃. It will explode soon. I’m gonna keep adding my position to build my future wealth 🙂,Hungry investor,,4,0
4 months ago,we r done guys,Ron,,0,2
4 months ago,Today might be the day we see this thing take off!, TKX is way undervalued and already an over achiever., GLTA!,james,,2,0
4 months ago,Breakout should be coming very soon here.,Nomen Nescio,,5,0
4 months ago,Time to push that .105 cents off to the side and replace it with something a little more exciting and realistic…. Opps! there it is !,james,,0,0
4 months ago,Ground floor opportunity 5 yrs from now this will be a great investment. It’s a trillion dollar industry that needs this platform. Hold your shares this company is a hidden GEM 💎,Bo,,0,0
4 months ago,Should be back to 0.065 usD soon.,Peter,,2,4
4 months ago,Continued work with Polaris further legitimizes this as a company that's here to stay. Heavy resistance at $0.105 but when that breaks, this is gonna be good.,Harris,,2,0
4 months ago,https://discord.gg/pvECT44bGU,aira mae,,0,2
4 months ago,Taken my profit from FD.V and dumping it here on TKX.V and more on BIOV.CN. Beautiful opportunities with both these companies. GLTA!,james,,0,0
4 months ago,2.5million volume already, greats news in regards to Polaris.  Really shows the promise this company is going to deliver on!,Nomen Nescio,,2,0
4 months ago,https://discord.gg/pvECT44bGU,venus athena,,1,2
4 months ago,http://discord.gg/pvECT44bGU,jaspher jan,,1,0
4 months ago,https://www.google.be/amp/s/seekingalpha.com/amp/news/3741090-polaris-selects-trackx-as-vehicle-inventory-management-solution,Steven,,0,0
4 months ago,Just hope this is not some kind of a fraud company.,Peter,,2,3
4 months ago,A little suspicious to have a 20% drop from one day to the next...,Peter,,0,2
4 months ago,Little bird chirping, saying the new client is Carvana, logo was also uploaded to their site.,Nomen Nescio,,0,0
4 months ago,Should be below 0.07 usD soon.,Peter,,3,3
4 months ago,Just stumbled onto this Company today, so what’s the deal here?, .$.10 cents a share , great Volume quite the portfolio in a fantastic market. So what’s holding this back?,james,,2,1
4 months ago,Don’t even get me started on the food industry! Growth is coming!👍,Steven,,0,0
4 months ago,https://www.showhouse.co.uk/news/supply-chain-collaboration-named-top-challenge-to-construction/,Steven,,0,0
4 months ago,Digitalisation will bring new opportunities and discipline to cargo underwriting: IUMICargo insurance has entered a new era that will deliver opportunities to those underwriters who embrace technology and harness its power. This message was delivered by the International Union of Marine Insurance (IUMI) at its data and digitalisation workshop as part of this year’s annual conference delivered online from Seoul.,Steven,,0,0
4 months ago,https://twitter.com/clement_liu/status/1438200603616894978?s=21,Steven,,0,0
4 months ago,https://twitter.com/stockavengers/status/1438157811574267910?s=21,Steven,,0,0
4 months ago,TrackX ($TKX) super affordable td at only $.10, market cap $13.31m!!The SaaS-based company had a big announcement last week. They started working with one of the biggest American national online auto retailers, creating a system-wide inventory tracking and optimization solution for them!! TrackX’s system is automated, up-to-date and will by default cut costs and eliminate time-consuming manual data collection... all pros! The $TKX CEO said this is going to be a super efficient way to collect and move vehicles and says branching into the automotive industry is a huge step for the company.I’m personally really excited to see what this partnership will lead to and predict a lot more exposure coming soon for $TKX.More,partystocker,,6,0
4 months ago,https://cdn-ceo-ca.s3.amazonaws.com/1gk1l4p-CBT%20Auto.png,Steven,,0,0
4 months ago,https://markettactic.com/pandemic-ignites-149-billion-tech-spending-frenzy-for-tiny-companys-technology/5521492/,Steven,,0,0
4 months ago,trying to add 25.000 more but will not fill, could make a move up this afternoon. Looking forward to the rest of the week.,Steven,,0,0
4 months ago,Carvana is the new client.,Nomen Nescio,,2,0
4 months ago,In for 60k shares 👍🙏,Steven,,0,0
4 months ago,We are covering TKX https://discord.gg/gcHD9FH475,Dustin,,2,0
4 months ago,Why on Earth is my limit order for 0.81 not being filled ???!!!,Peter,,0,1
4 months ago,Not sure if it was there last week, but the Carvana logo is up on their site.,Rock,,2,0
4 months ago,JUST planning so Monday moves!Stock gets a free Barchart opinion of 100% buy stronger&amp; strengthening! But the bid is at .0001, while the simultaneous ask is .1226 the (LAST =.0848!Such a big gap!?Ready to load up as much as reasonable-but that .0001 Bid “shivers-me-timbers”! Lack of confidence? Then what?! Thx!M.MMore,M,,0,0
4 months ago,What exactly is this company selling?What income do they have ?and how much is it expected to grow over the future quarters ?,Peter,,0,1
4 months ago,Time to bulk up positions at .07 today. Lots of movement back within the tight .095-.1 range, and their strong chart performances last week are a cue for a breakout. Did you catch that they've recently been brought on by one of the largest US national auto retailers? Their client list keeps growing, significantly!  https://bit.ly/3lqbY5Z,Henry,,0,0
4 months ago,breakout is coming,Nomen Nescio,,0,0
4 months ago,just buy 20000,steeve,,1,0
4 months ago,This is the reload zone,Nomen Nescio,,2,0
4 months ago,Pandemic necessary changes no doubt at all!“SPAC” territory..”.We”have a ready-to-blend US Co. Dealer Advance Network with potentially scaleable-adaptable USA-connected auto-dealer customer software-database system to manage the auto-dealer customer relationship...has a new twist with cars to sell shortages are driven by MICRO-CHIP SHORTAGES! Need to manage national-vehicle search-in-order-to-sell much better; entire market of BRAND NEW NEVER SOLD 2-4 year old (adjusted price cars) out there 😊Standard on the neighborhood car lot look pitiful! Dealerships volumes down, career sales staff commission incomes down anyway due to “social distancing ,etc!) GOT TO MAKE IT ALL RUN BETTER!Can see it now... “DLAD”-USA &amp; TKXHF-CN!To keep  up with the trend of significance of the impact of  supply chain STARVATION➡️STAGNATION COULDN’T “TKXHF” JUST ECPAND WHAT THEY ARE DOING MOVING FROM COMPANY-to-COMPANY; INDUSTRY-to-INDISTRY FIXING the new MESSES...SUPPLY-CHAINS &amp; SHIPPING LOGISTICS WAS AMERICA’S BUILT-IN INVISIBLE ADVANTAGE-hot new problem-lots of power to do out there-but needs EFFICIENT RATIONALIZATION-SOFTWARE SMARTS-THAT’S THE REVITALIZATION PIVOTE POINT ESPECIALLY IN STOCK ACCESS RE THE FINISHED VEHICLE CURRENT AUTOMOTIVE INDUSTRY BOTTLENECK! As long as MICRO-CHIPS IMPACT THAT PICTURE-SUPPLY-CHAIN INTERVENTION CAN SELL ITSELF...DLAD was ahead of itself-with TWEAKS &amp; CONSULTING GIVE AN ADVANCED IDEA STARTED IN ABOUT 2007 NEW LIFE-NEW APPLICABILITY!  ADAPTATION OF DLAD CONCEPTS LOOKS PLAUSIBLE-if adapted to meeting new vehicles  for sale sadly fall short! Pitiful incomplete manufacturers’ stock’s of vehicles ALWAYS was crucial in the USA TO KEEP IT ALL BOOMING! DLAD’s software talent who built their early framework has got to have genius thinkers still around! Those who initiated it (almost prematurely before a crunch-need like this-acute)! Two bit bet, probably a ready-made off the shelf use for their software begun in 2007! Even had hand-held devices for field use!Still tremendous joint effort potential of AITX &amp; DRNG!  The robot security on the ground small mobile (highly vulnerable👀to malicious intent) and DRONE GUARDER‘s above ground security monitoring! HECK THE DRONES COULD TALK TO THE AITX DEVICES WHILE THEY ALSO “WATCH THEM” for on-the-work-site device safety-have mentioned before!  Well planned joint friendly operations JUST SEEM TO BE A MEANS OF SAVING HUGE ADMINISTRATIVE COSTS-marketing costs-while solving lots of customers needs with widened scope of services. One-stop-shopping...VERSUS expensive “drill through the competition, at least make our selves known out there HIGH COSTS, carried at high risk when a narrow product (whatever it us) struggles yo hit it lucky and get a huge swath reach before cash is gone...then stock-“survival tricks need to start! No choice! Partial problem observed-going alone vs. not going at ALL ! High unneeded risk-baskets if start-up money often not enough! ! Key issue too boldly independent-into inning #2 not lasting hold-need the team up! Pivot-time...too narrow an initial market presence attempted! Hit wall after enduring high start-up costs-then a “re-doing” with high consultant (save our business rescue plans👎) - costs! Bad “burn-through” pictures should dance through ones‘ heads...TEAMING UP!! Seems like a plan!!No expert-just observer! M.More,M,,0,0
4 months ago,just bought 30000 shares many cliants w deep pockets this company is solving the most important things causing problems today and moving foward.buying these companies when they are young is the way to build wealth buy some today .,Robin,,0,0
4 months ago,Supply chain management is a topic you can't escape in the pandemic-era, and TrackX ($TKX.V) has been an extremely promising stock to hold positions in. Their Q3 results all across the board were very strong, with software now accounting for 73% of their Q3 revenue - great sign for longterm profits! Check this article from bloomberg showing that MBA students are ditching finance to go for a supply chain management degree, SC is the future! (OTC:TKXHF)https://www.bloomberg.com/news/articles/2021-09-03/business-school-mba-students-forgo-finance-for-supply-chain-management-degree,Henry,,7,0
4 months ago,https://discord.gg/pvECT44bGU,steffany may,,0,0
4 months ago,,Nomen Nescio,,1,0
4 months ago,Down a penny today, but Q3 results were pretty good. Increased revenues by 59% and converted most of their revenue from software (which is more profitable in the longrun). Just some natural consolidation after an amazing week!,Jordan,,5,0
4 months ago,https://discord.gg/pvECT44bGU,dante cris,,0,0
5 months ago,this thing is starting to rock. volume is picking up.  sky is the limit.    it will not take much for them to earn .01 a quarter so 25X earnings gets you to $1.,Anonymous,,5,0
5 months ago,nice rip today! what's the news??,Joe,,0,0
5 months ago,Feels great to hold $TKX this month watching their run. Supply chain SAAS are in an extremely promising position with the global demand to close the gap on SC issues. Acquiring a new client partnership with the Morehouse school bodes well for future projects, was very interesting to see exactly what their SAAS provided them. https://www.globenewswire.com/news-release/2021/08/16/2280959/0/en/Morehouse-School-of-Medicine-Selects-TrackX-to-Provide-Real-Time-Tracing-Tracking-and-Visibility.html,Henry,,2,0
5 months ago,Cant help but think during the pandemic we will see loads of new businesses that will rise and think with it will come a lot of innovation around how business big and small will use tech.  Its only trading at 0.08 a share with a small market cap of 10.54m. I highly recommend taking a look into what they do and have to offer.,Corey,,5,0
5 months ago,They've been seeing lots of volume recently, and are extremely cheap at $0.08 with a tiny mc of $10.54M. Working with GE, Pepsi, Polaris, ABInBev, Tyson Foods &amp; more, I'll be loading up on this one.,May,,3,0
5 months ago,TrackX is a tiny and extremely promising supply chain asset SAAS that can support critical and widening global supply chain gaps. With clients like Pepsi, GE, Polaris, ABinBev, Tyson Foods and more, there is tons of upside for $TKX. Check out this article on why SCs are still disrupted and you can see the parallels to what $TKXHF offers.  https://bit.ly/3sSWniF,Henry,,3,0
5 months ago,The pandemic has revealed the interdependency of supply chains, causing disruptions. The sector is growing rapidly as companies are looking for ways to prevent and fix future disruptions. $TKX has lots of potential in this booming industry, working with companies like GE, Pepsi, Tyson Foods, AB Inbev, Polaris, and more.,Matty,,1,0
5 months ago,Recently I came across $TKX , a one of a kind leading provider of enterprise tracking, tracing and collaboration solutions, and have been very impressed with what I’ve seen. Their service captures real-time data at all critical points in a businesses supply chain so they can give consumers, retailers, and any other stakeholder the information they need to choose their brand.Their most recent news from this week was the announcement that Morehouse School of Medicine selected $TKX to automate its institutional-wide asset inventory management. With this agreement, TrackX expands its delivery of vital cost savings in the higher education sector. Under the agreement, $TKX will save Morehouse School of Medicine time and money by deploying end-to-end, tracing, and tracking of high value assets as well as supply their TrackX KeyChain™ as its management portal to manage inventory, check equipment status, find assets, manage servicing, and improve procurement activity.Great news for $TKX to land another agreement like this. + $TKX is still extremely cheap, IMO not one to miss. https://trackx.com/More,Luke,,1,0
5 months ago,With this bad market day $TKX in on a 5% discount selling @ $0.09 (MC $11.85M)They have had some great news recently, making a deal that is entering them into the higher education sector.  TrackX Holdings Inc. ( $TKX.V $TKXHF ) announced earlier this week that they will be automating institutional-wide asset inventory management for the Morehouse School of Medicine. $TKX uses SaaS-based enterprise tracing &amp; tracking to make supply chains operate more efficiently and sustainably.With this deal, $TKX develop end-to-end tracking of Morehouse's equiptment assets.More info here: https://money.tmx.com/en/quote/TKX/news/6478853454069909/Morehouse_School_of_Medicine_Selects_TrackX_to_Provide_RealTime_Tracing_Tracking_and_VisibilityMore,StockHawk,,0,0
5 months ago,Track X is a solid supply chain management/tracking SAAS play in a space with growing demand during the late-pandemic. $TKS is in a serious run &amp; the update for their new CFO is v promising aligning their strong EPS growth +58% YoY w a stronger bottom line https://bit.ly/3yMq0nF,Henry,,0,0
5 months ago,I recently came across $TKX , a leading provider of enterprise tracking, tracing and collaboration solutions and have loved what I’ve seen. Their service captures real-time data at all critical points in a businesses supply chain so they can give consumers, retailers and, any other stakeholder the information they need to choose their brand.They recently announced the addition of Marc Spezialy to their team who will serve as CFO. Mr. Spezialy will primarily oversee accounting, finance, human resources, and investor relations in his new role.$TKX CEO commented, “We are thrilled to have Marc join the TrackX team at this exciting time in our company’s evolution. Marc brings great financial expertise as we continue our growth path, and with his recent experience in supply-chain centric companies, he will no doubt make an immediate impact on TrackX’s strategic direction.” Very high on these guys and their service, glad to see such a solid addition to the team. + their up 11.1% today!https://trackx.com/2021/08/05/trackx-appoints-new-chief-financial-officer-to-support-growth/More,Luke,,0,0
5 months ago,Calling TrackX $TKX.V $TKXHF for its monster runner potential. Compare $LITE.C chart who licenses their blockchain, AI, tracing/tracking from $TKX. TrackX has a $13M MC and SpotLite at $66M. With a plethora of clients across multiple sectors, $TKX is extremely well positioned, keep them on your watchlist and observe their run, you better believe I'm an early buyer. https://trackx.com/,Henry,,1,1
5 months ago,Today market disruptions are more common and consumers are demanding for transparency around product sourcing and sustainable practices. Companies are looking to adopt technologies that help them to accelerate information flow and to securely share data with their entire supply chain ecosystem. TrackX provides tracing, tracking, and collaboration solutions that leading brands trust to achieve more sustainable and better performing supply chains. Added to my watchlist!,Matty,,0,0
5 months ago,TKXa little bit on TKX ’s newly appointed CFO : Mark Spezialy - most recently served as CFO of Colorado land development company; The Equinox Group,  helping deliver a $200M regional water supply and delivery project.- prior to that he was CFO of Boxwheel Trailer Leasing, where he built the company’s HR, financial controls and operational procedures. - He is bringing great financial expertise to the company in a crucial state of growth, and be instrumental in the company meeting their near term  objectives- TrackX holdings is confident that with Marc’s recent experience in supply-chain centric companies, he will undoubtedly make an immediate impact on the company’s strategic direction. https://trackx.com/2021/08/05/trackx-appoints-new-chief-financial-officer-to-support-growth/More,Alex,,0,0
5 months ago,TrackX recently appointed a new CFO to “support growth.” Marc Spezialy is the new hire and will primarily oversee finance, accounting, HR, and investor relations for $TKX. He has tons of experience in the field, for example - Served as CFO for the Equinox Group (helped lead a $200M regional water supply and delivery project)- CFO of Boxwheel Trailer Leasing, where he built the company’s HR, financial controls and operational procedures- Became a manager in the audit practice at Price Waterhouse Coopers Fantastic news! Looks like they're just getting started on the next step of their growth. https://ceo.ca/@nasdaq/trackx-appoints-new-chief-financial-officer-to-supportMore,jerome,,0,0
5 months ago,https://discord.gg/czQfq3kPdW,suesan,,3,0
10 months ago,Why is this up?,AGoldDragon,,1,1
10 months ago,IM RIIICH,Harris,,0,0
10 months ago,,Harris,,0,0
10 months ago,Hopefully the company will release news soon. I want to say in the next few weeks.,wwwdot,,0,0
10 months ago,PE of 4.67, things might turn around for the company!! Making profits now,Harris,,0,0
last year,up to .08 today on 1,000 shares traded.So either NO sellers left or somebody put in a "market" order to get that 80 buck order filled.The power to move a stock 17%.,Anonymous,,0,0
last year,Best volume in a long time.  Believe strategic partnership with TOPL, a blockchain company, is behind most of this. Any thoughts?,ROGER,,2,0
last year,really?  this thing goes up 29% on 1,000 shares.  That is like a $600 order.,Anonymous,,0,0
last year,KS had 1.7M shares of this company at some point approx 2 yrs ago. Wonder if he still believes that this company can turn it around?,ROGER,,0,0
last year,Any relevant news out on this?,ROGER,,0,0
2 years ago,https://www.nasdaq.com/press-release/trackxto-deploy-high-value-vehicle-tracking-solution-for-polarisindustries-20190827-00229,Eric,,0,0
2 years ago,Earnings call...should go GREAThttps://finance.yahoo.com/news/trackx-holdings-inc-host-third-200100374.html,Eric,,0,0
3 years ago,,Eric,,1,0
3 years ago,Whoa, any idea what's going on here? Touched 16.5c today...,Eric,,1,0
3 years ago,Any day now we might break even. That would be a good start.Waiting a long time for this to finally make money.,Lost it,,0,0
3 years ago,Well that was a big bite. Little over 50000 shares at once.,steve,,0,0
3 years ago,Is this going to jjump tomorrow on 1st Q results revealed today?,Anonymous,,0,0
3 years ago,watch out below. Revenues crumbled in 4th Q.,Anonymous,,0,0
3 years ago,why is this thing so volatile?,Anonymous,,1,0
5 years ago,Capitalize on the TSX, TSX-V, and CSE companies that are showing strong signs of a breakout run,  sign up at SmallCapCanada for your free alerts- www.smallcapcanada.com,casey,,3,1
