PostDate,Content,Author,RelativeDate,Likes,Dislikes
yesterday,For those two following Europa garbage it’s Red today ha ha 1% already lol C36.F - Cielo Waste Solutions Corp.Frankfurt - Frankfurt Delayed Price. Currency in EUR0.3040-0.0040 (-1.30%)As of 10:03AM CEST. Market openMore,Money Duck 🤑,,5,1
2 days ago,Bert has bad news: latest stock analyst for CWSFF ( Cielo Waste 🇺🇸) is “ No changes to the price of Cielo Waste Solutions Corp. stock on the last trading day (Monday, 25th Oct 2021). During the day the stock fluctuated 0% from a day low at $0.36 to a day high of $0.36. The price has fallen in 6 of the last 10 days and is down by -5.73% for this period.The stock lies in the middle of a very wide and falling trend in the short term and further fall within the trend is signaled. Given the current short-term trend, the stock is expected to fall -64.45% during the next 3 months and, with a 90% probability hold a price between $0.0060 and $0.16 at the end of this 3-month period. Do note, that if the stock price manages to stay at current levels or higher, our prediction target will start to change positively over the next few days as the conditions for the current predictions will be broken.“More,Yo(sef) aka Ernie { Pops }🐤 😝,,5,2
2 days ago,So many bears on the blog meant good news: they want ur shares cheap,Zhi,,9,7
2 days ago,Cmc to the moon 🌝,King,,9,5
2 days ago,Greetings from the future. The date is May 16, 2023. Cielo is a household name. We have just commenced producing in Tuscon Arizona. Which means we now have a plant in all 50 states and 10 Provinces. Don is wrapping up a deal to build a plant in Ghana, where they have major landfill issues due to the second hand clothing sector. The share price is $36.76 and most of the people from this forum are millionaires.,Pedro,,34,2
2 days ago,one day i will find a  treasure in the trash, huge upside potential,Hijrat,,0,0
2 days ago,Where is my friend Donye Wump who bought in around 0.89 ish he lives around the corner from Red Deer plant I wish he’d chime in will entice him with his team,Money Duck 🤑,,0,0
2 days ago,Pure speculation @ this moment however if what Don said comes true 40 operating locations @ 10 let’s say $8  we all will be glad we bought in at this low level but their is a risk,🚀Joe  🚀,,6,2
2 days ago,Trusting in our father's plan is vital to the process of overcoming the market, by averaging down we overcome the market by not panic selling. Lucy's camp entire effort, the lower forces ENTIRE effort is to get you to go astray from our fathers kingdom, the kingdom of God; The evolutionary level above human. My father and I incarnated in these bodies, we call them vehicles or suits of clothes, incarnated into these vehicles in the mid 70's for the sole purpose of sharing next level information with the human kingdom. We feel that they have adequately shared that information and that we are going home with Garbage Don(pbuh). Last chance to evacuate planet Earth before it is recycled, you're only chance to survive is to leave with Garbage Don(pbuh).More,Matthew,,8,0
2 days ago,Who let the Bears 🐻 Out who who Cielo did !!!,Poison Patel,,8,2
2 days ago,If this will make you all feel better I’m currently down 100,000 share at average of 0.88 cents,Patel Trader PTY,,0,1
2 days ago,What happened to 8$ ?What a scam company glad I got out on time.,Nicol,,8,6
2 days ago,wow there are alot of bipolar r#$%$tards on this board.. time to try out that mute button,shawn,,5,8
2 days ago,Again don’t give the haram pig and the Duck any attention they want to drive the price down to get cheaper shares look at Dons latest interview he says the same: https://www.google.ca/amp/s/esgfireat40.com/2021/05/28/exclusive-interview-with-don-allan-ceo-of-cielo-waste-solutions/%3famp,Patel Trader PTY,,0,1
2 days ago,Relax my Cielo brothers and sisters stay the course the boys were just having some fun Cielo is the real deal I’m invested for the future as it is bright and yes we want Cielo to succeed ( it’s Canadian 🇨🇦).  So ignore the noise Duckie and friends just having some weekend fun ) don’t do anything hasty do your own research and don’t let anyone influence your decision- Salam ((peace unto all ) https://www.google.ca/amp/s/esgfireat40.com/tag/cielo-waste-solutions/%3famp,Patel Trader PTY,,0,9
3 days ago,Theranos CEO Elizabeth Holmes’s fraud trial to test the limits of entrepreneurship Con Don using the same playbook of Theranos.  Paying past politicians handsomely to seat on its board to create the false impression of credibility 🤣🤣🤣,FiFi,,11,5
3 days ago,Garbage Don(pbuh) is going to take his faithful followers to the level above human, the kingdom of god/space. It's Lucifers camp that causes the faithful to go astray, to abandon their shares to the bears; Lucy's entire effort, the lower forces ENTIRE effort is to get you to sell your shares. You see in my fathers kingdom he has spacecrafts, spacecrafts by the THOUSANDS that run on Garbage Don's oil; Lucy's vehicles do not run on Garbage Don's oil, they are TOTALLY counterfeit and quite frankly if they we're caught in our fathers kingdom they would be thrown in jail.,Matthew,,9,1
3 days ago,We will not let our Cielo fail it’s going to be successful and we all shall reap will be $8 by 2025 and be the envy of the industry Alberta has already invested a substantial amount and so should we - a proud Canadian Company 🇨🇦 https://m.digitaljournal.com/pr/5029794,Patel Trader PTY,,10,1
3 days ago,Good evening greetings of peace to all Cielo members. I am a CMC.V investor and have full faith in Donald Allan and his team, have done my research and the patents look legit do not let the bashers scare you off especially the Duck and haram pig. All levels of government must get behind Cielo Waste ( environment ) and rest assured Cielo is halal (Kosher),Patel Trader PTY,,6,5
3 days ago,Older article but what got me was Cielo Waste made 3,000 bucks in twelve months 😳 like I said mom and pop dose better but CMC.V got Your money and diluted you all !!! https://www.google.ca/amp/s/finance.yahoo.com/amphtml/news/life-cielo-waste-solutions-cse-141115782.html - CMC shareholders be like what gonna happen on Monday ???,Money Duck 🤑,,0,0
3 days ago,Your cash turns to trash investing in Cielo oink oink 🐽,Oink oink 🐽,,4,2
3 days ago,Bert says conflicts of interest between RUEI and Cielo,Yo(sef) aka Ernie { Pops }🐤 😝,,4,0
3 days ago,WoW @money duck is this recent ? We’re gonna fly but when will it be announced? And what will be the price target ? I’m averaging .53 cents I can’t go lower for the time being waiting for next pay. Hopefully the price will not have gone tons up by then,Cinthya,,0,0
4 days ago,CMC investors be like,Trasher,,12,0
4 days ago,Just thought I’d throw this out : https://cto-iov.csa-acvm.ca/SearchArticles.asp?Instance=101&amp;Form=1&amp;Names1=Cielo+Waste+Solutions+Corp.%0D%0A&amp;XSL=SearchArticlesCompany,Money Duck 🤑,,7,0
4 days ago,Could some one please tell oink oink if this is the same Don Allen ? https://www.csbj.com/news/daily/oilman-seeks-investor-despite-sec-run-ins/article_9745fbec-2f61-50b1-8cad-b51f34db5528.html,Oink oink 🐽,,8,1
4 days ago,Take heed Cielo is very sketchy New investors stay the hell away,Kool Kat,,9,2
4 days ago,So good to mute all be basher. I know they probably will change their name again? Lol,Dajiba,,4,8
4 days ago,will rebound sooner or later as it has touched the floor and upside surge is the only way to go,Hijrat,,0,0
4 days ago,If you think about it this is a stock that has a lot of potential and you should put your money into it but make sure you do your due diligence and don’t just buy in on a whim but make sure you have enough to pay the bills and if you can add to you position each paycheck that would be ideal and…..,Cinthya,,4,9
4 days ago,Cleaning out my boiler right now, really clogged and messy. I'm out of home heating oil right now so I'll go to the gas station and get 20 gallons of diesel to fire her up until the oil truck gets here.  Perhaps one day I'll be able to burn Cielo low sulfur renewable diesel processed from a local landfill to heat the house!  Of course I'm gonna tell the oil truck guys about Cielo.  I'm using B20 home heating oil at the moment, B20 is #2 Home Heating Oil mixed w 20% BioDiesel.,Liz,,5,7
4 days ago,Last minute momentum 🤞 InshAllah next week will rebound don’t pay attention to the bashers and shorts,Patel Trader PTY,,8,1
4 days ago,until next week guys. not down to .40, then no buy!,Jon,,0,1
4 days ago,Sold it lost fees times two / too risky I hate being a bagholder I won’t be able to sleep on weekend,Money Duck 🤑,,5,2
4 days ago,Sorry good people I’m shorting it again for next week oink oink 🐽 this goes nowhere till good news is released 0.30’s range here we come,Oink oink 🐽,,7,0
4 days ago,Cut your losses. Sells this scam. There are many real businesses to invest in.,FiFi,,12,6
4 days ago,Now we hold wait for news further drop may happen risky play ahead,Kool Kat,,1,0
4 days ago,,💵💵💵,,0,0
4 days ago,Bomba is flying haha stink bug lol,Money Duck 🤑,,3,1
4 days ago,Sell before .30s!!,Devon,,4,6
4 days ago,This is a gift!!!!,Carl,,5,3
4 days ago,1000 @ .445 ,  1600 @ .45. Instantly price drop to .43 lol.,ryan,,0,0
4 days ago,To funny that somebody’s actually selling at this low price, talk about weak emotions,,justtrying,,3,3
4 days ago,well I was in. then half out. now I'm buying again. my avg is down to .59 cents. I will continue this trend for as long as possible.,ryan,,2,0
4 days ago,Bomba $2.115 this @ 0.44 where is my friend stink bug ?,Yo(sef) aka Ernie { Pops }🐤 😝,,2,1
4 days ago,Easy $250 in less than an hour,ProTrader,,3,3
4 days ago,CMC going Down for oink oink 🐽,Oink oink 🐽,,0,0
4 days ago,Down Cielo please 0.43 oink will cry oink oink 🐽,Oink oink 🐽,,0,0
4 days ago,If I was holding the bag I’d have a,Trasher,,1,0
4 days ago,Ya all suckers still holding I’d sell and,Trasher,,1,0
4 days ago,Hopefully Cielo achieves some production during this rise in inflation effecting fuel prices ,  that would be a fantastic bonus,justtrying,,10,0
4 days ago,Am holding an average of 1.35 I really hope this goes to the moon like my friend said,Big Money,,7,0
4 days ago,See yas back at 0.25,tdb22,,0,0
4 days ago,50000  Shares at .45 .... My daily pump and dump,ProTrader,,2,0
4 days ago,Today is the day I added a small CMC position to my portfolio.Have a great weekend to all the longs here!,Willi Waller,,15,0
4 days ago,This morning’s to do list , purge and mute the same old same old , kool kat gone , joe gone , Patel gone Cynthia gone ,,justtrying,,5,0
4 days ago,Everyday 1 cents lower. It’s the pain of the axx,Dajiba,,0,0
4 days ago,We must go down in order to go down so down we go,Money Duck 🤑,,2,0
4 days ago,Have a good day guys our turn to smile ;) https://investorintel.com/markets/cleantech/cleantech-intel/superstar-stock-cielo-waste-solutions-takes-free-garbage-and-turns-it-into-valuable-diesel-fuel/,Cinthya,,4,1
4 days ago,https://investorintel.com/markets/cleantech/cleantech-intel/esq-investment-cielo-waste-solutions-has-plenty-of-catalysts-for-a-breakout/,Keaton,,2,1
4 days ago,Man if only doctor Dre were here*wink wink*.... He would find the right words to diss this multiple account user who spams,Keaton,,4,1
4 days ago,InshaAllah ( God willing) we will have a good day Aameen,Patel Trader PTY,,9,2
4 days ago,The warning signs were out last May if you’re under water it’s your own damn fault no complaining https://www.google.ca/amp/s/seekingalpha.com/amp/article/4430300-cielo-waste-solutions-stock-related-party-jvs-mask-financial-vulnerability,🚀Joe  🚀,,6,9
4 days ago,Speculative buy oink oink 🐽,Oink oink 🐽,,5,1
5 days ago,Bert had the urge to remind everyone https://www.google.ca/amp/s/seekingalpha.com/amp/article/4455120-cielo-waste-solutions-update-bull-case-is-crumbling,Yo(sef) aka Ernie { Pops }🐤 😝,,5,3
5 days ago,Picked up 1k shares today now only 500 more and I have reached my goal then sit back and relax for a few years,richard,,0,0
5 days ago,Bert is asking if anyone seen bob ? Says we should put out the help sign for Cielo 🆘,Yo(sef) aka Ernie { Pops }🐤 😝,,4,1
5 days ago,Cielo,Cinthya,,3,8
5 days ago,,Cinthya,,4,9
5 days ago,Meeting got pushed 8 more days this isn’t good,Zeus,,0,4
5 days ago,Anything good come outta the meeting today ?,Zeus,,9,5
5 days ago,not down to .40,  no buy. period. respect your money,Jon,,0,0
5 days ago,Lowest trading volume, year to date ,  with only $492,788 total value today,justtrying,,0,0
5 days ago,Bomba is up $2.08 thanks stink bug for coming here 😂,Money Duck 🤑,,0,0
5 days ago,Let’s go 0.44,Trasher,,0,0
5 days ago,When is the meeting ??,Lucifer,,0,0
5 days ago,Up 9% In Frankfurt something is brewing !,Cinthya,,6,0
5 days ago,0.45 I went down slide once it’s wet will dry soon go again sell lol,Money Duck 🤑,,0,0
5 days ago,Will see what power hour brings I’m wanting to pick up another 1k,richard,,2,0
5 days ago,It rained could not go on slide maybe tomorrow if all you CMCers remain faithful,Money Duck 🤑,,0,0
5 days ago,Be patient don’t sell low don’t listen to the haram pig,Patel Trader PTY,,5,1
5 days ago,Isn't amazing how positively quiet things are once the shorts all decided that they've reached the bottom.  All these new posters that have recently appeared and are overwhelmingly positive and trying to talk this stock up to $10.00.  As soon as this sp goes close to $0.97, watch the bashing to start. Its great to be positive but these jokers are so transparent and immature thinking that we don't know who they are and what they are trying to do.Thank goodness for the mute button.,Ralph,,14,0
5 days ago,It’s like a yo-yo 🪀 today see I used a green one lol,Kool Kat,,2,0
5 days ago,How do I join this meeting?,Andrew,,2,0
5 days ago,.40 guys to load up. disregard the noise patience,Jon,,4,0
5 days ago,I don't know about you guys but I am buying,Kp,,4,1
5 days ago,hey BIOtechstock, Stop spamming all the dang yahoo boards!!!!,Chad,,3,3
5 days ago,sold my positions for #CEI yesterday at 1,85 waoooonow buying Cielo Waste Solutions Corp. (CMC.V)#cwsff,gtec,,7,5
5 days ago,Pumpers pumping again oink oink 🐽,Oink oink 🐽,,0,0
5 days ago,how many people returned your proxy's by last tuesday oct. 19,STEPHEN,,2,1
5 days ago,patience, patience and patience,Hijrat,,0,0
5 days ago,As of today short interest is 1.41 million shares,  or approximately .07% of total shares out ,  average daily volume over last 10 days 5.09 million shares traded,  20 day average was as high as 11.83 million,  s/p starting to tighten up and setting a base , Hopefully last of the shorts get burned,justtrying,,4,0
5 days ago,10 DOLLAR COMING....,gtec,,4,1
5 days ago,Finished the see saw on the swing soon slide lol,Money Duck 🤑,,0,1
5 days ago,sell #CEI and buy #CWSFF #CMC.VCielo Waste Solutions Corp. (CMC.V)have huge demand and can go easy 10 dollar.,gtec,,4,5
5 days ago,Annual general meeting at 1pm EST,Liam,,0,0
5 days ago,CMC.V / #CWSFF would be next loop Inc... easy 10 USD ....just be patience....More,gtec,,3,0
5 days ago,Do your dd guys, combined with confidence you might gain from Don allen from his past videos. He's a person's people but on the farmer side (not a salesman shark) other words no #$%$ maybe naive excitement and overreaching when announcing on tv to share his excitement but never meant to deceive. This is one CEO or ex Ceo that i got judge the character, very important when your weighing that with the product which is genius. https://www.youtube.com/watch?v=m44VPAjkwCA,Carl,,5,0
5 days ago,What Time is the meeting at ?,Zeus,,0,0
5 days ago,Watch this video guys, its a year old video but passed under the radar. Don speaks about the share price expectation which will blow your mind. (ive been on this stock since 2019, check oldest reactions youll see me there!! i was the only one posting then as this company was not coveted for far too long)  and that italian sesame street sole account giving 8 thumbs down within litteraly 1 minute lol. You know where you can shove those  https://www.youtube.com/watch?v=4BygNSAvEoA,Carl,,12,0
5 days ago,Last year, Don said that they are planning to build 40 plants in the next 5 years and that only one plant would be enough for this stock to be a 10$ stock. For any investor who is gonna take him to his word on that exact 40 plants/5 years might be dissapointed as they might reach 35 or 38. Maybe they'll reach 40. But by then, a set back will not cost pennies per share but probably dollars. We have to realize that what we're waiting for, any updates on plant and production will exponentially grow from there. This is where you wanna be right now, not in 5 years from now, and not in 2 years either. I would say now the price is perfect to retireMore,Carl,,7,10
5 days ago,Bert waiting for drop to re enter make it happen Cielo,Yo(sef) aka Ernie { Pops }🐤 😝,,1,2
5 days ago,So good. Keep going down. Chart shows 25 cents soon,Marketbeater,,4,2
5 days ago,CMC @ the playground Right now see saw 0.45/0.46 soon we go to the 0.43 slide,Money Duck 🤑,,2,0
5 days ago,check SPRT before this goes up to 0.90 is at 0.55 trust me,Felipe,,2,2
5 days ago,No one is my friend here let’s keep it that way  now drop like a kite 0.44 next,Money Duck 🤑,,0,0
5 days ago,0.45 excellent!,Money Duck 🤑,,0,0
5 days ago,at .40 guys load up. patience,Jon,,2,2
5 days ago,One of their largest holdings. Makes renewable diesel. They is a US comparable GEVO with a market cap of 2B which is making a plant in South Dakota to make renewable diesel. CMC produces renewable diesel with plants that make 10,000L/hour. Comparing the plants, you get the same output as GEVO expect it costs $80M USD instead of $700M USD. The market cap of CMC is 1/8 of GEVO. The opportunity is there. They must be able to produce a biodiesel with less than 15ppm of sulphur. A massive potential market for existing distribution and even more for additional plants. (Analysts’ price target is $8.00)More,Keaton,,8,2
5 days ago,We starting of nicely folks now drop for Trasher,Trasher,,1,0
5 days ago,0.23 is going to be an early christmas present.,Russ,,9,3
5 days ago,https://cdn-ceo-ca.s3.amazonaws.com/1gn1fb4-d6af16ec4676bf0cea0910f681883abd%20%282%29.pdf,JJJ,,6,0
5 days ago,up 9% in Frankfurt,Aintnohollabackgirl,,0,0
5 days ago,Facts - the stock does not care about anyone's opinion, if you're long or short the stock does not care about your existence... i made so many wrong decisions with so many stocks based on comments on message boards, learn from my mistakes, its your own money so do your own research and dont base it on yahoo or whichever msg board you come across... this is my last comment ever... GLTA,justice,,4,9
6 days ago,Pure pump and dump play till some better news comes,ProTrader,,2,2
6 days ago,Lmfao.. Every penny is $500 on my 50000 shares, So easy to make at least 5 grand a week,ProTrader,,0,0
6 days ago,Excited for tomorrow! https://twitter.com/_greenfinance/status/1447362563474296834?t=xAzDMe6r0klFbT4kOjZ6Fg&amp;s=19,Gwendal,,0,0
6 days ago,0.43 please oink oink 🐽,Oink oink 🐽,,8,1
6 days ago,Dc918 along with every other spammer here is proof of the potential (thanks guys) This is in the Apple, Tesla, Netflix category of innovation. If you have time then you could very well turn some zero’s into heroes. Be patient, do your own DD and try not to feed the pigeons! GLTA,Ash Brigiz,,0,0
6 days ago,I am currently preparing kraft dinner 2 boxes for $2 as Cielo has taken all my money and I can not afford to feed myself a balanced meal anymore,Big Money,,17,5
6 days ago,I've got a good feeling about tomorrow.,Brett,,8,4
6 days ago,Holding showing resilience @0.47 shorts hammering hard,Patel Trader PTY,,6,0
6 days ago,What times the investors general meeting tomorrow?,Liam,,0,0
6 days ago,Let’s see a drop then we re enter low 0.40’s or even0.30’s make cmc bigger and better,Kool Kat,,2,2
6 days ago,Bomba baby Bomba thank God stick bug is here lol,Kool Kat,,1,0
6 days ago,like i said .40 is the entry guys patience,Jon,,7,1
6 days ago,Shorts will get burnt soon not yet lol,🚀Joe  🚀,,7,1
6 days ago,Everyone don’t buy oink oink 🐽 strong shorts are coming going down !!!,Oink oink 🐽,,3,0
6 days ago,Day traders fighting over half a penny lol,justtrying,,9,0
6 days ago,Double bottom around 23 cents coming in the next few weeks,Small Caps = Early Retirement,,0,0
6 days ago,.49 avrg cad is spooky,Jacob,,1,2
6 days ago,FYI this thread is by far one of the most useless things to base financial decisions on.,Jeff,,8,1
6 days ago,0.43 coming oink oink 🐽,Oink oink 🐽,,2,0
6 days ago,0.465 love it lower baby,Money Duck 🤑,,1,0
6 days ago,Interesting to see if Lionel's "weekend" comment will bear fruit for Cielo share holders.  I personally think that we may see an NR on some level of continuous flow, or maybe a new sales order.  Now that the Desulphurization system has been proven a success, the next steps are sales contracts and continuous flow.  Share price is slowly crawling in the right direction, which may, or may not be because of an imminent news release.  Needless to say I am holding.  Cheers to all longs!,Ralph,,12,0
6 days ago,Down please,Money Duck 🤑,,0,1
6 days ago,Down she goes… sorry to those that just bought in,Devon,,4,2
6 days ago,New Baggies born @ .50c lol,BobbyAxelRob,,7,4
6 days ago,This is a bull trap. Plain and simple.,Dc 918,,3,2
6 days ago,conservative estimate $8,weeniewaggler,,5,1
6 days ago,The Duck is out quick sell it oink oink 🐽,Oink oink 🐽,,0,0
6 days ago,I'm all in,Marketbeater,,5,0
6 days ago,Looks like a good buying opportunity I’m coming back in!!!,The Stink Bug,,8,0
6 days ago,I'm at a bit of a conflict. I hate to see the SP down but with the desulferization a success, I'm very confident that this is not an "if" but "when" scenario; and subsequently I'm hoping the SP drops down to the .30s so I can load up on another 100k shares.,Pedro,,10,4
6 days ago,Lionel &amp; Raphael move to Renewable U : These 2 know EXACTLY where Cielo stands in their process development.Renewable U has NOTHING on their plate other than Cielo's process.Would those two make a move like that if they didn't know how close Cielo is to actually building process facilities with the JVs? And the potential to create more JVs?More,Mike,,22,0
7 days ago,Patel you fool ! you put a Cielo add in VET they hate green energy,Money Duck 🤑,,0,0
7 days ago,Even if it goes #$%$ up we had fun Thanks Don,Money Duck 🤑,,1,0
7 days ago,Cielo is down ...,Money Duck 🤑,,1,0
7 days ago,$1 soon,Hijrat,,0,0
7 days ago,I promoted on Bomba site tomorrow we rock the house,Money Duck 🤑,,5,0
7 days ago,@RVH I’m still around., I have a life other than just watching the CMC thread.. plus, unless there is something newsworthy or I feel is insightful, I really see no point in posting a bunch of $@:$. every day.. Some on here could learn that lesson too,gary,,16,0
7 days ago,Tomorrow will tell higher open promising lower tread carefully lol,Patel Trader PTY,,4,0
7 days ago,Tomorrow opens 0.50,Money Duck 🤑,,4,0
7 days ago,We scored big with Baytex today CMC is next in line Bert says be patient,Yo(sef) aka Ernie { Pops }🐤 😝,,4,0
7 days ago,Don bought 170,000 shares in 0.50’s range https://money.tmx.com/en/quote/CMC/company#profile-section-company-spoke,Trasher,,1,0
7 days ago,Lazar bought 100,000 shares !!!,Trasher,,4,0
7 days ago,Where is Pedro and Gary?!,RVH,,1,3
7 days ago,Mortgage your homes it will be well worth it,Money Duck 🤑,,4,0
7 days ago,What strength muscle power now holding strong till breaking news I’ll give ya all a tip don’t wait,Money Duck 🤑,,3,0
7 days ago,Tomorrow,Money Duck 🤑,,3,0
7 days ago,noise. entry is at .40 guys,Jon,,0,6
7 days ago,We bought score real low sold it high bought back below $18 sold at $43 all within a year we bought Bomba 0.28 do the math bought this CMC.CM @ 0.58 sold above $1.40 we never wrong this is. A steal now,Yo(sef) aka Ernie { Pops }🐤 😝,,1,0
7 days ago,Don is King will get the order of Canada award next year for this brilliant invention remember patents in place and a big buyer is coming no guff oinkie donkie,Oink oink 🐽,,0,0
7 days ago,Don’t procrastinate this is the real deal tomorrow will be higher open get more shares at lower price now make Cielo money !!!,🚀Joe  🚀,,1,0
