PostDate,Content,Author,RelativeDate,Likes,Dislikes
last year,https://stockhouse.com/news/press-releases/2020/04/28/bee-vectoring-technologies-secures-at-will-equity-financing-with-alumina,Julius Caesar,,0,0
2 years ago,Stunning endorsements from blueberry growers will lead to adoption on most of the 60,000 acres in the Georgia region in the next growing season.,Dulu,,2,2
2 years ago,https://stockhouse.com/news/press-releases/2020/04/07/bee-vectoring-technologies-to-begin-first-crop-demonstrations-in-morocco,Julius Caesar,,0,0
2 years ago,If there is a food shortage bees will be an asset ...an important asset...,Notagain,,3,0
2 years ago,The behive has been quite for awhile.,Araho,,1,0
2 years ago,https://capital10x.com/bee-vectoring-technologies-bvt-ceo-2020-outlook/?platform=hootsuite,Julius Caesar,,0,0
2 years ago,Feeling pretty bullish here again, i think the spring will bring a nice run, should hear some harvest reports in the near future as well.,Finance2020,,0,0
2 years ago,This stock could bounce soon,for3terniy,,2,0
2 years ago,hey have a lot of warrant outstanding. Also turn over of 50 k last quarter vs. m 2.8 costs is very dangerous. they must reach 60 x higher revenue for break even. they also say that they will/must issue more common shares in the future... so shareholders will pay salaries, marketing, patent registration (all costs) until company reaches break even in maybe 2022.,Anonymous,,3,0
2 years ago,Back to square one on options.,Araho,,0,0
2 years ago,.40 to .45 tomorrow. Well probably see some bouncing at .38,Finance2020,,0,1
2 years ago,What the hell happened today ??,Scott Mah,,0,0
2 years ago,,ToMareVacca,,0,0
2 years ago,Pullback tomorrow into low .50s,Finance2020,,0,0
2 years ago,Day 3 at 60 cents,Araho,,3,0
2 years ago,But if a pullback today. Hope it stays over the .60 cdn mark,The Deviant,,2,0
2 years ago,I dumped my 1000 shares to break even and .45 or so.go figure!,Bob,,0,0
2 years ago,Yahoo Finance has an estimated 1 yr target price of $14.25?  Not sure which analyst or how many of them are involved in that figure?,Mike,,0,0
2 years ago,Cashing out this climb is unsustainable, will buy back below .50cad,Finance2020,,0,0
2 years ago,deserves to be above 50 cents,Marco,,4,1
2 years ago,Waiting for cashout,Finance2020,,2,0
2 years ago,DAI DAI DAI!!!,ToMareVacca,,1,0
2 years ago,this is on its way to $1.00,Marco,,6,0
2 years ago,Creating a buzz lately.,Gord,,2,0
2 years ago,Someone mentionnrd BEE on Seeking Alpha board as his top pick for 2020. Hold tight your shares.,Araho,,2,0
2 years ago,In 4-5 years sp will be in the hundreds.,Julius Caesar,,2,0
2 years ago,$1 target?,Marco,,1,0
2 years ago,pure crapola!,Bob,,0,2
2 years ago,http://www.beevt.com/press-releases/11202019-bee-vectoring-technologies-sells-out-planned-florida-allocation-to-multiple-strawberry-growers?fbclid=IwAR3AQoO9cLD0SZbVjDl2JaNpKezu5Z0FQAEI5Ok0KlZ7WhygdvliyVvf5z8,Julius Caesar,,0,0
2 years ago,We are still far away from the TP.,Araho,,3,0
2 years ago,you know, after a few years of investing, you think I would learn to not buy in while it's on the way up...like I did yesterday.oops.  Good thing I went in with just a little,Bob,,2,0
2 years ago,oh yeah!!,Thomas,,2,0
2 years ago,is the $14.25 1 yr estimate really a thing?,SMP165,,1,0
2 years ago,https://finance.yahoo.com/news/bee-vectoring-technologies-granted-further-050000475.html,Julius Caesar,,0,0
2 years ago,Hey, there’s a BVT shareholders group on FB if anyone is interested. The group name is BVT shareholders. You have to ask oermission to join.,Julius Caesar,,0,0
2 years ago,What’s with all the down votes?,Julius Caesar,,0,1
2 years ago,Here’s some more good news. https://www.globenewswire.com/news-release/2019/10/23/1934369/0/en/Bee-Vectoring-Technologies-Closes-Non-brokered-Private-Placement.html,Julius Caesar,,0,0
2 years ago,I think it will really start to take of with one or two more deals released I believe BEE is in negotiations with 12-15 other companies.,Julius Caesar,,0,0
2 years ago,not sure why,  two orders I put in this week at a limit order never went through. none the less  glta!!!,Thomas,,0,0
2 years ago,News out. BVT announced Sizemore Farms, a top-tier grower of Florida strawberries, as the first commercial grower deal for their newly US EPA-registered product, VECTORITE™ with CR-7. The BVT system uses commercially-managed bees to carry its all natural plant protection product, VECTORITE™ with CR-7, directly to key areas of target plants – using significantly less product than traditional spray applications and reducing water and fossil fuel consumption.Sizemore Farms will be using the Company’s proprietary bee delivery system and VECTORITE™ with CR-7 on 100% of their 62-acre organic strawberry crop this season and is considering testing the naturally-derived fungicide on a portion of their 600+ conventional acres for possible implementation on next year's crop. Typically, growers start with a pilot on a smaller crop before progressively adopting it across their entire operation over two to three seasons. This progressive adoption and deployment of BVT product season over season is to be expected with the Company’s customer base of growers and farmers.More,Dulu,,3,10
2 years ago,Next week there’s gonna be big news!!!!,Julius Caesar,,1,5
2 years ago,Farmers could actually use BVT to reduce their crop insurance since it reduces crop loss that would otherwise have happened.,Dulu,,1,0
2 years ago,News article in the business section of the Globe &amp; Mail today. The headline reads - "BVT plans rapid expansion after obtaining certification from the U.S. EPA".,Dulu,,3,4
2 years ago,sad bee day,Thomas,,0,0
2 years ago,Too bad I maxeed out my position. I would buy more.,Araho,,1,0
2 years ago,I do like my honey bees. good luck guys !!,Thomas,,0,0
2 years ago,Any contract? We need revenus.,Araho,,1,0
2 years ago,500 of those shares today be mine. best of luck my friends!,Thomas,,0,0
2 years ago,Has anybody tried Smude's Natural Popcorn?,Dulu,,0,0
2 years ago,is the  14.25 target for real?,Thomas,,0,0
2 years ago,hope our bees hang tough with Dorian knocking.glta!,Thomas,,0,0
2 years ago,boom,Marco,,1,0
2 years ago,Next stop to Mars.  The moon is too close.,Araho,,1,0
2 years ago,EPA approval confirmed!,Cheekbonedeep,,4,0
2 years ago,Still waiting fo EPA approval,Araho,,2,0
2 years ago,any update on EPA approval?,Araho,,1,0
3 years ago,Invoicing for 110 acres,Marco,,1,0
3 years ago,New contracts?,msg370z,,3,0
3 years ago,whats going on with this&gt;?? why is it rising?,Reaper,,1,0
4 years ago,Signed first contract in Florida. rest of the world to follow.,msg370z,,3,0
